V1
                                                                                                                                                                        SENEGAL
""
""
""
"                      Table 5. Senegal: Government and FSE Financial Operations, 2015–221"
                                                                           (Percent GDP)
""
                                                                                       2015          2016        2017      2018      2019      2020         2021      2022
""
                                                                                              Act.                                     Projections
""
"                                                                                                            (Percent of GDP, unless otherwise indicated)"
""
Revenue                                                                                   25.1         26.8        25.4      25.6      25.7      25.7         25.8      25.8
  Taxes                                                                                   19.8         20.5        20.8      21.3      21.3      21.4         21.5      21.5
"    Taxes on income, profits, and capital gains                                            5.4          5.9         5.8       5.9       6.0       6.1          6.1       6.1"
    Taxes on payroll and workforce                                                         0.3          0.2         0.2       0.2       0.2       0.2          0.2       0.2
    Taxes on property                                                                      0.4          0.3         0.3       0.5       0.5       0.5          0.5       0.5
    Taxes on goods and services                                                           10.6         11.0        10.2      11.0      10.9      10.9         10.9      11.0
    Taxes on international trade and transactions                                          2.8          2.7         2.7       2.7       2.7       2.7          2.7       2.7
    Other taxes                                                                            0.3          0.4         1.4       0.9       1.0       1.0          1.1       1.1
  Grants                                                                                   2.9          2.8         2.6       2.7       2.6       2.6          2.6       2.6
    Budget                                                                                 0.4          0.4         0.4       0.5       0.5       0.5          0.5       0.5
    Projects                                                                               2.5          2.4         2.3       2.3       2.1       2.1          2.1       2.1
  Other revenue                                                                            2.4          3.5         2.0       1.6       1.7       1.7          1.7       1.7
Expenditure                                                                               29.9         31.0        29.0      29.2      28.7      28.8         28.8      28.7
  Expense                                                                                 18.6         18.5        16.4      16.1      15.4      15.5         15.5      15.5
    Compensation of employees                                                              6.5          6.6         6.2       6.1       5.9       5.9          5.8       5.8
    Use of goods and services                                                              4.8          3.7         3.6       3.7       3.5       3.5          3.5       3.4
    Interest                                                                               2.0          2.2         2.3       2.1       2.1       2.0          1.9       1.9
      Foreign                                                                              1.6          1.6         1.8       1.7       1.7       1.7          1.5       1.5
      Domestic                                                                             0.4          0.5         0.6       0.5       0.4       0.3          0.4       0.3
                  2
      Subsidies                                                                            0.6          0.6         0.5       0.4       0.4          0.4       0.4       0.4
        of which: subsidies to SENELEC financed by FSE                                     0.0          0.2         0.0       0.0       0.0          0.0       0.0       0.0
        of which: SENELEC from budget                                                      0.0          0.0         0.0       0.0       0.0          0.0       0.0       0.0
        of which: Fuel subsidies                                                           0.0          0.2         0.0       0.0       0.0          0.0       0.0       0.0
   Grants (current excl. FSE)                                                              2.7          3.3         2.6       2.4       2.3       2.3          2.3       2.3
   Social benefits                                                                         0.7          0.1         0.1       0.1       0.1       0.2          0.3       0.5
   Other expense                                                                           1.3          2.2         1.2       1.3       1.1       1.2          1.3       1.3
 Net acquisition of nonfinancial assets                                                   11.2         12.5        12.6      13.1      13.3      13.2         13.3      13.2
Net lending/borrowing (Overall balance)                                                   -4.8         -4.2        -3.7      -3.5      -3.0      -3.0         -3.0      -3.0
""
Transactions in financial assets and liabilities (Financing)                              -4.8         -4.2        -3.7      -3.5      -3.0          -3.0     -3.0      -3.0
  Net acquisition of financial assets                                                     -1.2         -0.7         1.5      -1.4       0.1           0.1      0.1       0.1
   Domestic                                                                               -1.8         -0.7         1.5      -1.4       0.1           0.1      0.1       0.1
     Currency and deposits                                                                -1.6         -1.0         1.5      -1.4       0.1           0.1      0.1       0.1
     Debt securities                                                                       0.2          0.0         0.0       0.0       0.0           0.0      0.0       0.0
