V1
                                                                                                                                                                                                                                                IRAQ
""
""
""
"                                            Table 4. Iraq: Central Government Fiscal Accounts, 2019–27"
                                                              (In percent of non-oil GDP)
                                                                                                                                                                                              Projections
                                                                                                                2019            2020           2021            2022            2023           2024          2025           2026           2027
""
Revenues and grants                                                                                              60.7           45.8            64.4            91.2            86.7           78.2          70.1           63.2           58.0
 Revenues                                                                                                        60.7           45.8            64.4            91.2            86.7           78.2          70.1           63.2           58.0
   Oil                                                                                                           56.5           41.4            59.2            86.1            81.8           72.9          64.7           57.9           52.9
     Crude oil export revenues                                                                                   56.0           39.8            58.0            84.3            80.4           71.6          63.6           56.9           51.7
     Transfers from oil-related public enterprises                                                                0.2             1.1             0.7            1.0             0.8            0.7           0.6            0.6            0.8
     Tax on oil company profits                                                                                   0.3             0.5             0.5            0.8             0.6            0.6           0.5            0.5            0.4
   Non-oil                                                                                                        4.2             4.4             5.2            5.1             4.9            5.3           5.4            5.3            5.1
     Tax revenues                                                                                                 2.1             2.9             2.2            2.1             2.0            2.0           2.0            2.0            2.0
           Direct taxes                                                                                           1.1             1.9             1.4            1.4             1.3            1.3           1.3            1.3            1.3
           Indirect taxes                                                                                         1.0             1.0             0.8            0.7             0.7            0.7           0.7            0.7            0.7
     Non-tax revenues                                                                                             2.1             1.5             3.0            3.0             2.9            3.3           3.4            3.3            3.1
 Grants                                                                                                           0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
""
Expenditures                                                                                                     59.3           66.0            66.0            73.7            72.7           71.5          70.3           69.4           68.7
 Current expenditures                                                                                            47.5           54.9            53.4            54.6            54.8           54.4          53.9           53.6           53.4
         Salary and pension                                                                                      31.3           38.7            34.0            31.2            34.3           34.0          33.8           33.5           33.3
           Salary                                                                                                24.9           29.0            25.9            24.0            26.3           26.3          26.3           26.3           26.3
           Pensions                                                                                               6.4             9.7             8.1            7.2             8.0            7.8           7.5            7.3            7.1
         Goods and services                                                                                       6.6             6.3             7.8           10.0             9.8            9.7           9.6            9.5            9.5
         Transfers                                                                                                7.0             7.0             9.3           11.7             9.5            9.8           9.8            9.8            9.8
           o/w to SOEs                                                                                            1.2             1.3             1.4            1.3             1.3            1.5           1.5            1.5            1.5
           o/w to Households etc.                                                                                 5.7             5.8             7.9           10.4             8.2            8.3           8.3            8.3            8.3
           o/w to Governorates (petrodollar)                                                                      0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
         Interest payments                                                                                        1.9             1.9             0.8            1.7             1.2            1.0           0.8            0.8            0.9
                            1/
         War reparations                                                                                          0.7             1.0             1.4            0.0             0.0            0.0           0.0            0.0            0.0
 Investment expenditures                                                                                         11.8           11.2            12.6            19.1            17.9           17.1          16.4           15.8           15.2
   Non-oil investment expenditures                                                                                3.7             4.3             7.7           10.0             9.4            9.0           8.8            8.6            8.5
   Oil investment expenditures                                                                                    8.0             6.9             4.9            9.1             8.6            8.1           7.6            7.2            6.7
""
Fiscal balance                                                                                                    1.4          -20.3             -1.5           17.5            14.1            6.8          -0.2           -6.2          -10.7
""
Statistical discrepancy                                                                                          -4.7             0.9             0.0            0.0             0.0            0.0           0.0            0.0            0.0
""
Financing                                                                                                         3.3           19.4              2.5          -17.5           -14.1           -6.8           0.2            6.2           10.7
""
 External financing                                                                                               0.7             1.0            -3.0           -2.9            -2.2           -1.4          -0.9           -1.9           -0.6
   Budget Loans                                                                                                   0.0             1.7             0.0            0.0             0.0            0.0           0.0           -1.2            0.0
     International Financial Institutions                                                                         0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
     Bilateral                                                                                                    0.0             1.7             0.0            0.0             0.0            0.0           0.0           -1.2            0.0
     Eurobond                                                                                                     0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Project Loans                                                                                                  0.6             1.1             0.4            0.4             0.3            0.3           0.3            0.3            0.2
   Donor funds for reconstruction                                                                                 0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Amortization                                                                                                  -1.5            -3.3            -3.1           -3.0            -2.5           -1.7          -1.2           -1.0           -0.8
   Assets held abroad                                                                                             0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   SDR Holding                                                                                                    0.0             0.0             0.7            1.1             0.0            0.0           0.0            0.0            0.0
   Account payables                                                                                               0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Receivables from crude oil exports                                                                             0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Foreign bank deposits                                                                                          0.0             0.0            -0.9            0.0             0.0            0.0           0.0            0.0            0.0
   Arrears                                                                                                        1.6             1.6            -0.1           -1.4             0.0            0.0           0.0            0.0            0.0
""
 Domestic financing                                                                                               2.6           20.0              3.8          -14.6           -11.9           -5.4           1.1            6.9           11.3
   Bank financing                                                                                                 2.1           18.0              3.4          -14.2           -10.1           -4.0           1.2            7.0           11.4
     CBI                                                                                                          7.3           16.4              4.2          -13.5            -9.5           -3.4           1.7            7.1           11.1
         Loans                                                                                                    0.0           16.4              4.2           -8.4            -1.6           -1.4           1.7            7.1           11.1
         Deposits                                                                                                 7.3             0.0             0.0           -5.1            -7.9           -2.0           0.0            0.0            0.0
     Commercial banks                                                                                            -5.2             1.6            -0.8           -0.7            -0.6           -0.6          -0.4           -0.2            0.2
         Loans                                                                                                   -3.4             1.6            -0.8           -0.7            -0.6           -0.6          -0.4           -0.2            0.2
         Deposits                                                                                                -1.8             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Non-bank financing                                                                                             0.4             0.0            -0.2           -0.1            -0.1           -0.1          -0.1           -0.1           -0.1
   Net sale of government financial assets                                                                        0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Account payables                                                                                               0.0             0.0             0.0            0.0             0.0            0.0           0.0            0.0            0.0
   Arrears                                                                                                        0.1             2.0             0.6           -0.3            -1.7           -1.3           0.0            0.0            0.0
""
 Unidentified financing                                                                                           0.0             0.0            -1.0            0.0             0.0            0.0           0.0            0.0            0.0
""
Memorandum items
" Non-oil primary expenditure, accrual basis (percent of non-oil GDP)                                             48.6           56.3            58.8            63.0            62.9           62.5          61.9           61.5           61.0"
" Adjusted non-oil primary expenditure, accrual basis (excl. KRG, percent of non-oil GDP) 2/                      45.3           48.4            49.4            52.6            52.6           52.3          51.9           51.5           61.0"
" Non-oil primary fiscal balance, accrual basis (percent of non-oil GDP)                                         -44.5          -52.0           -53.6           -57.9           -58.3          -57.8         -57.3          -56.8          -56.4"
" Adjusted non-oil primary fiscal balance, accrual basis (excl. KRG, percent of non-oil GDP) 3/                  -41.1          -44.1           -44.2           -47.5           -47.9          -47.6         -47.2          -46.9          -56.4"
" Non-oil primary fiscal balance, cash basis (percent of non-oil GDP) 4/                                         -43.1          -48.6           -53.6           -59.4           -59.4          -57.2         -56.5          -56.2          -55.9"
" Adjusted Non-oil primary fiscal balance, cash basis (excl. KRG, percent of non-oil GDP) 3,4/                  -39.7           -40.7           -44.1           -49.0          -49.1           -47.0         -46.4         -46.2           -55.9"
 Non-oil GDP (ID trillion)                                                                                     163.5           138.0           163.8           182.8          201.9           219.4         236.3         254.0           273.0
