V1
DOMINICA
""
""
""
"                     Table 2b. Dominica: Central Government Operations, 2016–26 1/ 2/"
                                            (In percent of GDP)
                                                                                                  Prel.                       Projected
                                                             2016     2017     2018     2019     2020     2021     2022     2023     2024     2025     2026
                                                                                        (in percent of GDP)
 Revenue                                                      58.7     49.4     44.2      38.1   55.5    49.9       46.5     45.1     43.7     42.4     42.1
  Taxes                                                       24.0     22.7     27.4      23.2   21.9    21.3       23.0     23.6     24.2     23.9     23.6
    Taxes on income                                            4.5      3.5      4.3       4.1    3.8     3.8        4.6      5.2      5.5      5.5      5.5
    Taxes on property                                          0.6      0.4      0.5       0.6    0.6     0.6        0.6      0.7      0.8      0.8      0.8
    Taxes on goods and services                               13.7     13.7     15.6      13.3   12.8    12.2       13.2     13.1     13.3     13.2     13.1
    Taxes on international trade and transactions              5.2      5.1      7.0       5.2    4.8     4.7        4.6      4.6      4.5      4.3      4.2
  Grants 3/                                                    1.0      4.4      0.9       1.9    2.3     2.3        2.3      2.3      2.3      2.3      2.3
  Other revenue                                               33.7     22.4     16.0      13.0   31.3    26.3       21.2     19.2     17.2     16.2     16.2
    Property income                                            0.1      0.1      0.1       0.2    0.1     0.1        0.1      0.1      0.1      0.1      0.1
"    Sales, fees, and fines                                     0.8      0.6      1.3       0.7    0.8     0.8        1.2      1.2      1.2      1.2      1.2"
"    Other nontax revenue, of which:                           32.8     21.7     14.6      12.1   30.3    25.3       19.9     17.9     15.9     14.9     14.9"
             Citizenship-by-Investment                        32.6     21.2     13.1      11.6   29.5    24.5       19.0     17.0     15.0     14.0     14.0
 Expenditure                                                  30.4     51.6     62.1     46.2     62.7     59.3     48.4     47.2     47.0     45.2     43.5
  Expense                                                     27.9     29.6     37.8     36.9     36.4     34.5     33.0     32.3     32.2     31.4     30.6
    Compensation of employees                                 10.2     12.2      9.9     10.3     10.8     10.2      9.4      9.3      9.3      9.3      9.3
    Purchase of goods and services                             9.0      9.7     16.9     16.8     16.3     15.3     14.6     14.0     14.0     13.4     12.7
    Interest                                                   1.6      2.0      1.9      2.4      2.0      2.0      2.2      2.3      2.3      2.1      2.0
    Grants and social benefits (transfers and subsidies)       7.1      6.7      9.7      7.7      7.3      7.0      6.8      6.7      6.7      6.6      6.6
    Other expense                                              0.0     -1.0     -0.6     -0.2      0.0      0.0      0.0      0.0      0.0      0.0      0.0
      Net lending                                              0.0     -1.0     -0.6     -0.2      0.0      0.0      0.0      0.0      0.0      0.0      0.0
   Net acquisition of nonfinancial assets                      2.4     22.0     24.4      9.3     26.3     24.9     15.4     14.9     14.9     13.9     12.9
    Grant-financed capital expenditure                         0.9      4.4      0.9      1.9      2.3      2.3      2.3      2.3      2.3      2.3      2.3
    Other capital expenditure                                  1.5     17.6     23.5      7.6     24.2     22.7     13.2     12.7     12.7     11.7     10.7
    Capital revenue                                            0.0      0.0      0.0     -0.1     -0.1     -0.1     -0.1     -0.1     -0.1     -0.1     -0.1
 Natural disaster (ND) annualised cost 4/                      0.0      0.0      0.0      0.0      0.0      1.5      1.5      1.5      1.5      1.5      1.5
" Net lending/borrowing (overall balance, excl. ND cost)       28.3     -2.2    -17.9     -8.2     -7.2     -9.5     -1.8     -2.0     -3.3     -2.9     -1.4"
" Net lending/borrowing (overall balance, incl. ND cost)       28.3     -2.2    -17.9     -8.2     -7.2    -11.0     -3.3     -3.5     -4.8     -4.4     -2.9"
 Net financial transactions                                   28.3     -2.2    -17.9     -8.2     -7.2    -11.0     -3.3     -3.5     -4.8     -4.4     -2.9
