V1
HAITI
""
""
""
"                              Table 2b. Haiti: Non-Financial Public Sector Operations, FY2017–24"
                                        (Fiscal year ending September 30; percent of GDP)
                                                                                   FY2017         FY2018          FY2019          FY2020         FY2021          FY2022          FY2023      FY2024
""
                                                                                                      Est.            Est.          Proj.           Proj.              Proj.       Proj.       Proj.
 Total revenue and grants                                                             17.7            17.3           13.6            13.4           14.2               15.1        15.5        15.9
     Domestic revenue                                                                 14.0            13.0           10.8            10.0           11.1               12.1         12.5        12.9
      Domestic taxes                                                                    9.7            9.0             7.3            6.9             7.9               8.6          9.0         9.2
      Customs duties                                                                    3.9            3.6             2.7            2.6             2.8               2.9          3.0         3.1
        Of which : fuel taxes                                                           0.7            0.5             0.0            0.0             0.0               0.0          0.0         0.0
      Other current revenue                                                             0.4            0.4             0.8            0.5             0.5               0.6          0.6         0.6
        Of which : FNE                                                                  0.3            0.3             0.3            0.3             0.3               0.3          0.3         0.3
        Of which : FER                                                                  0.0            0.0             0.0            0.0             0.0               0.0          0.0         0.0
     Grants                                                                             3.7            4.3             2.8            3.4             3.0               3.0          3.0         3.0
                         1/
      Budget support                                                                    0.6            0.5             0.0            0.2             0.2               0.2          0.2         0.2
      Project grants                                                                    3.2            3.7             2.8            3.2             2.9               2.8          2.8         2.8
""
""
 Total expenditure 2/                                                                 17.5            19.0           16.1            15.6           16.2               16.8        17.5        17.9
     Current expenditure                                                              12.2            12.7           12.5            11.5           11.4               11.7         12.0        12.1
      Wages and salaries                                                                6.1            6.0             5.5            5.5             5.6               5.7          5.8         5.8
      Goods and services                                                                3.8            4.0             3.1            2.7             2.7               3.0          3.4         3.4
      Interest payments                                                                 0.3            0.3             0.5            0.4             0.4               0.4          0.4         0.4
           External                                                                     0.2            0.2             0.2            0.2             0.2               0.2          0.2         0.2
           Domestic                                                                     0.1            0.1             0.2            0.1             0.1               0.1          0.1         0.1
      Transfers and subsidies                                                           2.0            2.5             3.4            3.0             2.7               2.7          2.5         2.5
        Non-energy sector                                                               1.3            1.8             0.9            0.6             0.7               0.9          0.9         0.9
                         3/
        Energy sector                                                                   0.6            0.7             2.5            2.4             2.0               1.8          1.6         1.6
""
""
     Capital expenditure                                                                5.3            6.2             3.6            4.1             4.8               5.1          5.5         5.8
      Domestically financed                                                             2.0            2.4             0.7            0.7             0.8               0.9          0.8         0.8
        Of which : Treasury                                                             2.0            2.4             0.7            0.7             0.8               0.9          0.8         0.8
           Of which : related to Petrocaribe spending                                   0.3            0.0             0.0            0.0             0.0               0.0          0.0         0.0
           Of which : FNE and FER related spending                                      0.5            0.3             0.2            0.3             0.3               0.3          0.3         0.3
      Memo: Post-Hurricane Reconstruction Spending                                     0.6             0.8            0.0             0.0            0.0                0.0         0.0         0.0
      Foreign-financed                                                                  3.3            3.8             2.9            3.4             4.0               4.2          4.7         5.0
""
""
 Central government balance including grants                                            0.3           -1.7            -2.5           -2.2            -2.0              -1.7         -2.0        -2.0
     Excluding grants                                                                  -3.4           -6.0            -5.4           -5.6            -5.0              -4.7         -5.0        -5.0
     Excluding grants and externally financed projects                                 -0.1           -2.2            -2.5           -2.2            -1.0              -0.5         -0.3         0.0
 Other transfers to EDH                                                                -1.2           -1.2            -1.3           -1.2            -1.1              -1.1         -1.1        -1.1
     Of which: receivables from the electricity sector                                 -0.1           -0.1            -0.1           -0.1            -0.1              -0.1         -0.1        -0.1
     Of which: EDH letters of credit                                                   -1.0           -1.0            -1.2           -1.1            -1.0              -1.0         -1.1        -1.0
" Primary balance of NFPS, including grants                                             -0.7           -2.6           -3.4            -3.0            -2.7              -2.5         -2.8        -2.7"
" Overall balance of NFPS, including grants                                             -0.9           -2.9           -3.8            -3.4            -3.1              -2.8         -3.1        -3.1"
 Adjustment (unsettled payment obligations)                                             0.6            1.5             0.3            0.0             0.0               0.0          0.0         0.0
""
""
