V1
KUWAIT
""
""
""
"                                   Table 2b. Summary of Government Finance, 2013/14–2022/23"
                                                        (Percent of GDP)
                                                                                                            Est.                             Proj.
""
                                                                           2013/14   2014/15   2015/16   2016/17   2017/18   2018/19    2019/20   2020/21    2021/22   2022/23
                                                                                                             (Percent of GDP)
""
 Revenue (includes grants)                                                    73.7      67.4      52.1      52.5      52.5      51.4       50.9      50.1       48.8      47.5
     Taxes                                                                     0.8       1.0       1.4       1.6       1.6       1.5        2.0       2.4        2.4       2.3
     Other revenue                                                            72.9      66.4      50.8      50.9      51.0      49.9       48.9      47.7       46.4      45.2
       Oil and gas                                                            60.3      51.9      35.3      34.3      35.2      34.6       33.9      33.3       32.6      32.1
       Investment income and transfer of profits of public entities            8.9      10.6      13.3      14.6      13.7      13.2       12.8      12.3       11.7      11.1
       Other                                                                   3.7       3.9       2.2       2.0       2.1       2.2        2.2       2.1        2.1       2.0
""
 Total expenditure                                                            38.3      48.8      52.5      51.7      50.9      49.9       49.7      49.3       48.7      47.1
     Expense                                                                  34.1      43.3      44.8      44.0      43.2      42.2       41.8      41.3       40.6      39.1
       Compensation of employees                                              11.2      13.1      17.1      19.5      19.1      18.8       18.7      18.5       18.1      17.8
       Purchases/use of goods & services                                       5.5       6.7       8.9       6.3       6.2       6.3        6.3       6.4        6.4       6.3
       Interest                                                                0.1       0.1       0.1       0.3       0.7       0.9        1.1       1.2        1.3       1.4
       Subsidies and social benefits                                          14.0      17.6      13.9      13.1      12.5      11.7       11.3      11.0       10.7      10.0
             Subsidies                                                         5.8       5.7       4.9       4.6       4.5       3.8        3.7       3.7        3.6       3.5
             Social benefits                                                   8.2      11.9       9.0       8.5       8.1       7.8        7.6       7.4        7.1       6.5
                Payments to Social Security Fund                               5.8       7.1       5.6       6.2       5.9       5.8        5.6       5.4        5.1       4.6
                    Transfers to Social Security Fund                          3.6       4.6       5.6       6.2       5.9       5.8        5.6       5.4        5.1       4.6
                    Fund recapitalization                                      2.2       2.5       0.0       0.0       0.0       0.0        0.0       0.0        0.0       0.0
                Other social benefits                                          2.4       4.8       3.4       2.3       2.1       2.1        2.0       2.0        1.9       1.9
                    Oil-related                                                1.3       3.0       1.1       0.6       0.4       0.4        0.4       0.4        0.4       0.4
                    Others                                                     1.1       1.8       2.3       1.7       1.7       1.7        1.6       1.6        1.5       1.5
       Expense not elsewhere classified                                        3.3       5.9       4.8       4.8       4.6       4.5        4.3       4.2        4.0       3.6
     Net acquisition of nonfinancial assets                                    4.1       5.4       7.6       7.7       7.7       7.8        7.9       8.0        8.1       8.0
""
 Gross operating balance                                                      39.5      24.0       7.3       8.5       9.4       9.3        9.1       8.9        8.2       8.4
 Net lending / borrowing                                                      35.4      18.6      -0.3       0.8       1.7        1.5       1.3        0.9       0.1       0.4
 Overall balance (after transfers to FGF and excl. investment income)         20.0       2.4     -17.5     -17.6     -15.9      -15.5     -15.3      -15.3     -15.3     -14.3
 Non-oil balance                                                             -24.9     -33.3     -35.6     -33.4     -33.5      -33.1     -32.7      -32.4     -32.5     -31.7
     excluding investment income                                             -33.8     -43.9     -48.9     -48.0     -47.2      -46.3     -45.4      -44.7     -44.3     -42.8
       excluding recapitalization of pension                                 -31.5     -41.4     -48.9     -48.0     -47.2      -46.3     -45.4      -44.7     -44.3     -42.8
         excluding oil-related subsidies and benefits                        -24.4     -32.8     -42.9     -42.8     -42.3      -42.0     -41.3      -40.7     -40.3     -38.9
""
""
 Financing (net)                                                             -19.7      -2.2      17.4      17.6      15.9      15.5       15.3      15.3       15.3      14.3
     Domestic                                                                 -0.6      -0.7      -1.2       6.6       4.2       2.6        2.5       2.3        2.2       2.0
     External                                                                -19.0      -1.5      18.6      11.3      12.0      13.1       13.1      13.2       13.4      12.5
       External bonds                                                          0.0       0.0       0.0       7.2       6.7       4.7        4.4       4.2        3.9       3.7
       Reserve funds                                                         -19.0      -1.5      18.6       4.1       5.3       8.4        8.7       9.0        9.5       8.9
""
                                                                                                          (Percent of non-oil GDP)
 Revenue (includes grants)                                                   213.2     166.9      93.6      88.3      88.4      85.5       83.5      81.1       77.9      75.0
""
 Total expenditure                                                           110.8     120.8      94.2      86.9      85.6      83.1       81.5      79.7       77.7      74.3
""
 Gross operating balance                                                     114.4      59.6      13.1      14.4      15.7      15.4       15.0      14.4       13.1      13.3
 Net lending / borrowing                                                     102.4      46.1      -0.6       1.4       2.8       2.5        2.1       1.4        0.2       0.7
""
 Non-oil balance                                                             -72.0     -82.6     -63.9     -56.2     -56.4      -55.0     -53.6      -52.4     -52.0     -49.9
     excluding investment income                                             -97.7    -108.8     -87.7     -80.8     -79.4      -76.9     -74.5      -72.4     -70.7     -67.5
       excluding recapitalization of pension                                 -91.2    -102.5     -87.7     -80.8     -79.4      -76.9     -74.5      -72.4     -70.7     -67.5
         excluding oil-related subsidies and benefits                        -70.7     -81.2     -77.0     -72.0     -71.2      -69.9     -67.8      -65.8     -64.3     -61.3
""
 Memorandum items:
""
 Expenses excl. recapitalization of pension fund (percent of nonoil GDP)      92.3     101.1      80.5      73.9      72.6      70.1       68.5      66.8       64.8      61.7
 Oil-related subsidies and benefits (percent of nonoil GDP)                   20.5      21.3      10.7       8.8       8.2       7.0        6.8       6.5        6.3       6.2
 Kuwait Crude oil price (USD per barrel)                                     103.2      84.6      47.2      43.6      49.1      49.1       49.5      50.2       51.1      52.2
 Total gross debt (percent of GDP)                                             3.1       3.4       4.7       9.9      19.1      27.0       32.3      36.8       40.5      43.5
""
""
""
""
34       INTERNATIONAL MONETARY FUND
