V1
                                                                                                                                              REPUBLIC OF MOZAMBIQUE
""
""
""
""
"                                      Table 2c. Mozambique: Government Finances, 2019–27"
                                                    (Percent of non-LNG GDP)
                                                                                        2019       2020              2021          2022        2023   2024      2025   2026   2027
""
                                                                                       Est.       Est.        Est.     Prelim.                          Proj.
""
Total revenue ¹                                                                          29.0       23.9        25.8        25.7     25.7      26.2   27.1      28.0   29.5   30.4
  Tax revenue                                                                            25.2       20.0        21.6        21.5     21.8      22.2   23.1      24.0   25.5   26.4
      Taxes on income and profits                                                        15.0       10.1        10.6         9.7     10.7      10.2   10.7      11.4   11.8   11.9
          Of which : Capital gains tax                                                    5.6        0.0         0.0         0.0      0.0       0.0    0.0       0.0    0.0    0.0
       Taxes on goods and services 1                                                      7.7        7.3         8.0         8.8      8.2       9.1    9.1       9.1    9.5    9.7
       Taxes on international trade                                                       1.8        1.5         1.7         1.7      1.6       1.5    1.5       1.6    1.7    1.7
       Other taxes                                                                        0.7        1.0         1.2         1.2      1.2       1.4    1.7       1.9    2.6    3.1
           Of which : Revenue from LNG                                                     …          …           …           …        …        0.1    0.3       0.4    1.0    1.5
     Nontax revenue                                                                       3.8        3.9         4.3         4.3      3.9       4.0    4.0       4.0    4.0    4.0
""
Total expenditure and net lending                                                        29.8       32.9        31.3        31.5     33.3      33.7   32.3      31.8   32.0   31.7
     Current expenditure                                                                 22.0       23.3        23.8        24.0     26.2      25.1   25.4      24.6   23.9   23.7
         Compensation to employees                                                       12.2       13.2        14.0        14.1     14.6      14.3   14.2      13.7   13.0   12.6
            Of which : Social insurance                                                   0.5        0.6         0.6         0.6      0.5       0.5    0.5       0.5    0.4    0.4
         Goods and services                                                               4.3        4.2         4.2         4.3      4.4       4.6    4.6       4.6    4.7    5.0
         Interest on public debt                                                          3.2        3.1         2.7         2.7      3.5       3.3    3.5       3.2    3.2    3.1
            Domestic                                                                      1.8        1.6         1.6         1.7      2.5       2.3    2.7       2.5    2.4    2.3
            External                                                                      1.4        1.5         1.1         1.0      1.0       0.9    0.8       0.7    0.8    0.7
         Subsidies and transfers                                                          2.3        2.8         2.9         2.9      3.7       3.0    3.2       3.1    3.0    3.0
""
     Capital expenditure                                                                  7.1        8.8         7.1         7.2      6.7       8.2    6.6       7.0    7.8    7.7
         Domestically financed                                                            3.5        4.5         3.3         3.4      2.7       3.4    3.3       3.6    4.3    4.5
         Externally financed                                                              3.7        4.4         3.8         3.8      3.9       4.8    3.3       3.4    3.4    3.2
     Net lending 2                                                                        0.7        0.7         0.3         0.3      0.4       0.4    0.3       0.3    0.3    0.3
Statistical Discrepancy                                                                   0.1        0.0        -1.3        -1.0      0.0       0.0    0.0       0.0    0.0    0.0
Unallocated revenue (+)/ expenditure (-)                                                  0.0        0.0         0.0         0.0     -0.7        …      …         …      …      …
""
"Overall balance, before grants                                                           -0.7       -9.0        -6.8        -6.7     -8.2      -7.5   -5.3      -3.8   -2.4   -1.2"
""
Grants received                                                                           1.0        3.6         1.8         2.0      4.5       3.5    1.8       1.5    1.7    1.9
     Project support                                                                      1.0        2.0         1.6         1.8      2.5       2.8    1.3       1.5    1.7    1.9
     Budget support                                                                       0.0        1.5         0.2         0.2      2.0       0.8    0.5       0.0    0.0    0.0
""
"Primary balance, after grants                                                             3.5       -2.3        -2.3        -2.1     -0.2      -0.7    0.0       0.9    2.4    3.7"
"Overall balance, after grants                                                             0.3       -5.4        -5.0        -4.8     -3.7      -4.0   -3.5      -2.4   -0.8    0.6"
""
Financing                                                                                -0.3        5.4         5.0         4.8      3.7       4.0    3.5       2.4    0.8   -0.6
Net external financing                                                                    1.8        2.4         0.9         0.6      0.6       0.3    0.3       0.0   -0.3   -0.6
    Disbursements                                                                         4.0        4.9         2.5         2.3      3.3       2.9    2.7       2.4    1.9    1.5
       Project                                                                            2.7        2.3         2.2         2.0      2.2       2.0    1.9       1.9    1.7    1.3
       Nonproject support                                                                 1.3        2.6         0.3         0.3      1.1       0.8    0.8       0.5    0.2    0.1
        Of which budget support (including IMF)                                           0.8        2.1         0.0         0.0      0.9       0.6    0.6       0.3    0.0    0.0
    Amortization                                                                         -2.3       -2.5        -1.6        -1.6     -2.6      -2.6   -2.5      -2.3   -2.2   -2.0
Net domestic financing                                                                   -2.8        1.9         3.7         3.7      3.8       3.7    3.2       2.4    1.1   -0.1
     Of which: short term debt (net)                                                      0.9        1.5         1.3         1.3      1.9      -0.4   -2.1      -0.4    0.0   -0.4
       Of which: issuances of medium term debt                                            2.4        5.3         3.9         3.9      2.8       5.4    7.2       5.6    5.2    3.8
          o.w. SDR allocation                                                                                                         1.2
       Of which: amortization of medium term debt                                        -2.8       -3.0        -2.5        -2.5     -1.5      -1.9   -1.9      -2.8   -3.9   -3.3
       Change in Deposits                                                                -3.3       -1.9         1.0         1.0      0.6       0.7   -0.1       0.0   -0.2   -0.1
""
Float from previous year³                                                                -0.3       -0.4        -0.9        -0.9     -0.7       0.0    0.0       0.0    0.0    0.0
Float at the end of the year³                                                             0.5        1.0         0.8         0.8      0.0       0.0    0.0       0.0    0.0    0.0
Exceptional financing (external debt service) 4                                           0.6        0.6         0.5         0.5      0.0       0.0    0.0       0.0    0.0    0.0
Financing gap                                                                             0.0        0.0         0.0         0.0      0.0       0.0    0.0       0.0    0.0    0.0
""
Memorandum items:
Primary balance after grants (excl. the one-off and 2019 capital gains tax
revenues)                                                                                -2.1       -2.3        -2.3        -2.1     -0.2      -0.7    0.0       0.9    2.4    3.7
Domestic primary balance5                                                                 6.7       -0.9         1.3         1.0      0.2       0.8    1.6       2.9    4.3    5.2
Stock of Government Deposits                                                             12.1       13.8        12.1        12.1     10.3       8.5    7.3       6.6    6.1    5.0
""
 Sources: Mozambican authorities; and IMF staff estimates and projections.
 1
     VAT presented on a net basis (collection minus requested VAT refunds).
 2
   Externally financed loans to SOEs.
" ³ The float from previous year consists in other accounts payable, the float at the end of the year consistes in other account receivable."
 4
   Exceptional financing for the external debt service under negotiations.
" 5 Revenue less grants, minus domestically financed primary expenditure (ie. expenditure, less net interest payments and foreign financed investment)."
""
""
""
""
                                                                                                                            INTERNATIONAL MONETARY FUND 29
