V1
         QATAR
""
""
"                             Table 3b. Qatar: Summary of Central Government Finance, 2013–23   "
                                             (Percent of GDP unless otherwise noted)
                                                                                                                    Est.       Proj.      Proj.      Proj.      Proj.      Proj.        Proj.
                                                                       2013       2014       2015       2016       2017        2018       2019       2020       2021       2022         2023
""
Revenue 2/                                                              47.6       45.7       42.8       30.7       26.3       28.9       31.5        30.3       28.8       27.6         27.2
 Oil                                                                    14.5       13.4       10.1        5.3        5.6        6.0        5.4         5.3        5.3        5.4          5.2
 LNG-related royalties                                                  12.1        9.8        7.1        2.1        2.4        4.5        6.4         5.5        4.8        4.3          4.3
 Investment income from public enterprises                              12.3       14.5       17.1       11.6        8.1        8.3        9.2         9.2        8.7        8.1          8.0
 Corporate tax revenue                                                   6.8        6.2        6.4        5.7        4.4        4.4        4.7         4.7        4.6        4.4          4.4
 Other revenue                                                           1.8        1.7        2.2        6.0        5.8        5.7        5.8         5.7        5.5        5.4          5.2
Expenditure                                                             28.3       33.4       41.5       39.9       32.4       30.4       28.2        27.6       27.2       26.2         25.8
 Expense                                                                19.4       25.0       28.0       21.4       18.6       15.8       15.7        16.1       16.4       16.7         16.8
   Compensation of employees                                             5.5        5.9        7.5       10.3        8.7        7.8        7.6         7.5        7.4        7.3          7.1
   Goods and services                                                    2.1        2.4        3.1        2.5        2.3        2.1        2.1         2.0        2.0        1.9          1.9
   Interest payments                                                     1.3        1.2        1.5        1.5        1.4        1.6        1.7         1.6        1.5        1.4          1.3
   Foreign grants                                                        0.4        0.6        0.8        0.2        0.2        0.2        0.2         0.2        0.2        0.2          0.1
   Other expense                                                        10.0       15.0       15.1        6.9        6.0        4.1        4.2         4.7        5.4        5.9          6.3
 Net acquisition of nonfinancial assets                                  8.9        8.4       13.6       18.5       13.8       14.6       12.4        11.4       10.8        9.5          9.0
Gross operating balance                                                 28.2       20.7       14.8        9.2        7.7       13.1       15.8        14.2       12.4       11.0         10.5
Net lending (+)/borrowing (-)                                           19.3       12.3        1.3       -9.3       -6.0       -1.4        3.4         2.8        1.6        1.4          1.5
Nonhydrocarbon fiscal balance                                          -23.5      -28.6      -36.7      -29.6      -22.5      -20.8      -18.4       -17.8      -17.5      -16.6        -16.3
"Adjusted nonhydrocarbon primary fiscal balance,"
in pct of nonhydrocarbon GDP 3/                                        -50.2      -57.8      -57.3      -40.4      -31.4      -29.9      -25.9       -24.3      -23.4      -22.0        -21.6
Memorandum items:
Total government debt                                                   30.9       24.9       34.9       46.5       54.0       55.4       52.0        48.2       44.9       41.8         38.6
 o/w total net debt 4/                                                  16.9       11.5       22.7       35.8       38.4       39.0       33.6        29.2       25.8       23.0         19.7
 o/w external debt                                                      10.3        8.9       12.2       20.9       18.0       21.7       20.1        17.1       14.8       13.1         11.5
 o/w domestic debt                                                      20.6       16.0       22.7       25.6       36.0       33.6       31.9        31.1       30.1       28.6         27.0
 o/w net domestic debt 4/                                                6.7        2.6       10.4       14.9       20.4       17.3       13.5        12.1       11.0        9.9          8.1
Estimated general government balance 5/                                 22.7       15.3        5.3       -4.7       -1.6        2.8        7.5        6.8        5.5         5.1          5.0
Estimated financial net worth of general government 6/                  86.1      105.6      130.3      196.7      174.3      156.0      150.6      149.4      174.2       159.1        169.0
Estimated total hydrocarbon revenue 7/                                  45.7       43.9       40.6       24.6       20.5       23.2       25.7       24.7       23.3        22.2         22.0
""
Sources: Ministry of Economy and Finance; and IMF staff estimates and projections.
"1/ GFSM 2001 based on staff estimates; presented on a calendar year basis. In 2015, budget will be based on a 9-month period (April-December)."
"2/ According to staff estimates, budget revenues related to hydrocarbon and non-hydrocarbon activities amounted to about 42 and 4 percent privatization receipts of Industries Qatar,"
shares of which were formerly owned by Qatar Petroleum.
3/ Nonhydrocarbon balance of central government (excluding the portion of investment income and corporate income tax from hydrocarbon activities).
4/ Excludes government deposits with resident banks.
"5/ Central government balance plus estimated QIA investment income, excluding capital gains."
6/ Net debt of central government plus the estimated stock of QIA assets.
7/ Include corporate income taxes and investment income from hydrocarbon activities.
""
""
""
""
         28      INTERNATIONAL MONETARY FUND
