V1
                                                                                                                                                                                                                                               CHAD
""
""
""
"            Revised Table 2. Chad: Fiscal Operations of the Central Government, 2020–26"
"                                                                    (In billions of CFAF, unless otherwise indicated)"
""
                                                                                 2020                    2021                           2022                         2023                          2024                                2026
                                                                                                 ECF                            ECF                             ECF                        ECF
                                                                                 Prel.                          Prel.                          Proj.                        Proj.                         Proj.          Proj.         Proj.
                                                                                               Request                        Request                         Request                    Request
"Total revenue and grants                                                             1,278          1,026          1,080           1,230          1,578         1,267         1,859         1,316            1,673         1,740         1,894"
" Revenue                                                                             1,043            868          1,015           1,061          1,530         1,080         1,676         1,114            1,527         1,593         1,746"
        1
"   Oil                                                                                 562            374            513             512            976           466         1,067           426              851           835           904"
   Non-oil                                                                             481            495            502             548            554           613           609           688              676           758           842
     Tax                                                                               452            478            482             529            535           592           588           665              653           733           815
     Non-tax                                                                            29             17             20              19             19            21            21            23               23            25            27
 Grants                                                                                235            158             65             169             48           188           184           201              146           147           148
   Budget support                                                                      124             23             29              26             13            28            64            28               26            26            26
   Project grants                                                                      111            135             35             143             35           160           120           173              120           121           122
"Expenditure                                                                          1,177          1,206          1,205           1,187          1,226         1,256         1,354         1,314            1,340         1,412         1,386"
 Current                                                                               800            821            877             787            951           816           951           838              918           965           936
   Wages and salaries                                                                  431            425            459             437            500           452           510           465              505           510           515
     Civil Service                                                                     305            299            329             309            327           323           337           335              332           337           342
     Military                                                                          126            126            130             128            173           129           173           130              173           173           173
   Goods and services                                                                  115            136            127             114            100           123           104           128              110           115           120
                                   2
     Transfers and subsidies                                                             194          206               215          190               241        195           238            197                226            233       239
                                                                         2
       Of which: In-kind transfers to National Electricity Company                        51            53               81            53               91          53              93          53                 93             93           92
     Interest                                                                             60            54               77            46              111          46              99          48                 77            108           62
       Domestic                                                                           26            26               36            17               68          18              64          21                 59             56           54
       External                                                                           34           29                40           29                43         27            35             27                 18             52         8
          Of which: Glencore                                                              22           19                28           19                35         16            27             14                 10             44         0
    Investment                                                                           377          385               328          400               275        440           403            475                422            446       450
      Domestically financed                                                              170          140               227          140               129        150           160            160                170            188       196
                       3
  Foreign financed                                                                     207            245            100             260             146          290           243           315              252           258           254
"Overall balance (incl. grants, commitment)                                             101           -180           -125              42             352           12           505             2              333           329           508"
"Non-oil primary balance (excl. grants, commitment)"
                                                                4
                                                                                      -428           -412           -526            -333            -415         -307          -404          -262             -336          -288          -228
                               5
Float from previous year                                                                 -76           -34              -38           -34              -47        -33           -45            -21                -35            -35       -35
                           5
Float at end of period                                                                    38            34               47            33               45          21              35          21                 35             35           35
                6
Var. of Arrears                                                                       -124           -111               -94           -50              -95        -50           -75            -50                -40            -95      -115
"Overall balance (incl. grants, cash)                                                   -60           -292           -211              -9          254.7           -50           420           -48              293           234           393"
"Non-oil primary balance (excl. grants,cash)                                           -589           -524           -612            -384         -512.3          -369          -489          -312             -376          -383          -343"
""
Financing                                                                                 58          180            203            -216         -348.1          -128          -515          -105             -388          -233          -393
