V1
HUNGARY
""
""
""
"                           Table 4. Hungary: Consolidated General Government, 2018–28"
"                                                         (In percent of GDP, unless otherwise indicated)"
                                                               2018      2019      2020      2021      2022      2023      2024      2025      2026      2027      2028
                                                                                                                                     Proj.
 Revenue                                                          44.0     44.0      43.5      41.3      43.9      43.6      44.4      43.5      43.5      43.0      42.6
   Tax revenue                                                    24.7     24.5      24.7      23.2      25.8      27.7      26.6      25.8      25.9      26.0      26.1
     Taxes on goods and services                                  18.0     17.9      18.0      17.6      19.1      20.0      19.0      19.1      19.2      19.3      19.4
       VAT                                                         9.5      9.5       9.7       9.9      10.8      11.4      10.9      10.9      11.0      11.0      11.1
       Excises and other                                           8.5      8.4       8.3       7.7       8.3       8.6       8.1        8.2      8.2       8.3       8.3
"     Taxes on income, profits and capital gains                    6.6      6.5       6.7       5.6       6.7       7.6       7.6        6.7      6.7       6.7       6.7"
       Personal income tax                                         5.4      5.4       5.5       4.4       5.5       5.4       5.4        5.4      5.4       5.4       5.4
       Corporate taxes                                             1.2      1.1       1.2       1.2       1.2       2.2       2.2        1.3      1.3       1.3       1.3
       Other                                                       0.3      0.3       0.3       0.3       0.3       0.3       0.3        0.3      0.3       0.3       0.3
   Social contributions                                           12.1     11.7      11.1      10.5      10.3      10.0      10.0      10.0      10.0      10.0      10.0
   Current non-tax revenue                                         4.4      4.7       4.5       4.5       4.5       3.8       4.5        4.5      4.5       4.5       4.5
   Current grants                                                  1.5      1.4       1.6       1.1       1.0       0.7       1.1        1.1      1.0       1.0       0.8
   Capital revenues and grants                                     1.3      1.8       1.5       2.0       2.2       1.5       2.2        2.1      2.0       1.4       1.1
""
 Expenditure                                                      46.2      46.1     51.1      48.4      50.0      47.5      46.9      46.4      45.7      45.1      43.7
   Compensation of employees 1/                                   10.5      10.5     11.0      10.6      10.7       9.4       9.1       9.1       9.1       9.1       9.1
   Goods and services                                              8.2       8.7      8.8       8.7       8.7       7.8       8.5       8.4       8.4       8.3       8.2
   Interest                                                        2.3       2.2      2.3       2.3       2.5       3.3       3.3       3.3       3.1       2.9       2.3
   Subsidies                                                       1.4       1.1      1.3       1.2       1.2       1.6       1.2       1.2       1.2       1.2       1.2
   Current transfers to households                                12.8      12.1     12.5      12.2      12.3      13.4      12.9      12.5      12.2      11.8      11.4
      Social security                                             10.5      10.1     10.4      10.3      10.4      11.3      10.9      10.6      10.3       9.9       9.6
      Other                                                        2.3       2.0      2.1       1.9       1.9       2.1       2.0       2.0       1.9       1.8       1.8
   Other current transfers                                         3.3       3.2      4.1       3.9       5.0       4.2       4.1       4.0       3.9       3.7       3.6
   Capital expenditures                                            6.0       6.4      7.5       6.6       6.5       5.3       5.0       5.0       5.1       5.3       5.4
   Capital transfers                                               3.3       1.8      3.6       3.0       2.9       2.4       2.7       2.7       2.7       2.7       2.6
""
 General government balance                                       -2.1      -2.0      -7.5      -7.1      -6.1      -3.9      -2.5      -2.9      -2.2      -2.1      -1.1
 Primary balance                                                   0.2       0.1      -5.3      -5.0      -3.7      -0.8       0.6       0.3       0.7       0.6       1.0
""
 Memorandum items:
 Structural balance (% of potential GDP) 2/                       -3.0      -3.4      -6.9      -6.0      -4.5      -2.9      -2.4      -2.8      -2.1      -2.1      -1.1
 Structural primary balance (% of potential GDP) 2/               -0.7      -1.1      -4.7      -4.0      -2.1       0.2       0.8       0.4       0.8       0.7       1.0
 Cyclically-adjusted primary balance (% of potential GDP)         -0.7      -1.1      -4.7      -5.0      -3.8      -0.5       0.8       0.4       0.8       0.7       1.0
 Gross public debt (Maastricht definition)                       69.1      65.3      79.3      76.8      76.4      73.2      70.0      68.2      66.1      64.1      61.3
" GDP (billions of Forints)                                     43,386    47,665    48,412    55,126    62,279    67,882    73,697    78,969    84,348    89,876    95,766"
 Sources: Hungarian authorities; and Fund staff estimates.
 1/ Includes social security contributions.
" 2/ The structural fiscal balance excludes one-offs: a) personal income tax refund in 2021, and b) exceptional gas purchases to replenish reserves and"
 bonuses for selected public employees in 2022.
""
""
""
""
28    INTERNATIONAL MONETARY FUND
