V1
KYRGYZ REPUBLIC
""
""
""
" Table 9. Kyrgyz Republic: General Government Finances, 2017–25, GFSM Presentation 1/"
                                     (in percent of GDP)
                                                                     2017       2018      2019               2020               2021   2022     2023    2024   2025
                                                                                              Est.     Auth.        Proj.                     Proj.
""
""
 Revenue                                                                33.3     32.5        34.0          33.8       28.6      30.1   30.3      30.6   30.9   31.1
  Taxes                                                                 19.3     20.2        20.6          22.3       17.7      18.9   19.5      19.7   19.8   19.9
"   Taxes on income, profits, and capital gains                           4.6      4.7         5.1           n.a.       4.9       4.7    4.9       5.0    5.0    5.1"
     Payable by individuals                                              2.1      2.0         2.2           n.a.       1.8       1.9    1.9       2.0    2.0    2.0
     Payable by corporations and other enterprises                       2.5      2.7         2.9           n.a.       3.2       2.8    2.9       3.0    3.1    3.1
     Other income taxes                                                  0.0      0.0         0.0           n.a.       0.0       0.0    0.0       0.0    0.0    0.0
   Taxes on property                                                     0.5      0.5         0.5           n.a.       0.5       0.5    0.5       0.5    0.5    0.5
   Taxes on goods and services                                          11.1     11.8        11.3           n.a.       9.4      10.6   11.0      11.0   11.0   11.0
       Value-added taxes                                                 8.5      9.3         8.6           n.a.       7.1       8.2    8.2       8.2    8.3    8.3
       Turnover and other taxes on goods and services                    0.8      0.8         0.7           n.a.       0.8       0.8    1.0       1.0    1.0    1.0
       Excises                                                           1.8      1.8         1.7           n.a.       1.5       1.6    1.8       1.8    1.8    1.8
   Taxes on international trade and transactions                         3.1      3.2         3.7           n.a.       2.7       3.3    3.2       3.3    3.3    3.3
  Social contributions                                                   5.5      5.4         5.5           5.5        5.5       5.0    4.9       4.8    4.7    4.6
  Grants                                                                 2.5      1.7         2.2           1.5        1.1       1.6    0.9       0.9    0.9    0.9
   Program grants                                                        1.5      0.7         1.4           0.4        0.0       0.5    0.4       0.4    0.4    0.4
   Project grants                                                        1.1      1.0         0.9           1.1        1.1       1.1    0.4       0.5    0.5    0.5
  Other revenue1/                                                        6.0      5.2         5.7           4.5        4.3       4.6    5.0       5.3    5.5    5.8
""
 Expense                                                                29.2     27.9        28.7          29.6       30.4      29.5   29.0      28.2   27.9   27.7
  Compensation of employees                                             11.4     10.6        11.5          12.1       12.1      11.4   11.1      10.9   10.7   10.4
     Wages and salaries                                                 10.0      9.3        10.1          10.7       10.7      10.1    9.8       9.6    9.4    9.2
     Social contributions                                                1.4      1.2         1.4           1.4        1.4       1.4    1.3       1.3    1.3    1.2
  Purchases/use of goods and services                                    5.0      5.3         4.6           5.2        5.7       4.8    4.7       4.7    4.7    4.7
  Interest                                                               0.9      1.0         0.9           1.1        1.3       1.3    1.3       1.3    1.3    1.3
     Foreign interest                                                    0.7      0.6         0.6           0.7        0.7       0.7    0.7       0.7    0.7    0.7
     Domestic interest                                                   0.2      0.4         0.3           0.4        0.6       0.6    0.6       0.6    0.6    0.7
  Subsidies to public corporations                                       1.0      0.8         0.7           0.7        0.7       0.7    0.6       0.6    0.6    0.6
  Grants                                                                 0.1      0.1         0.1           0.1        0.1       0.1    0.1       0.1    0.1    0.1
     To international organizations                                      0.1      0.1         0.1           0.1        0.1       0.1    0.1       0.1    0.1    0.1
     To other general government units                                   0.0      0.0         0.0           0.0        0.0       0.0    0.0       0.0    0.0    0.0
  Social benefits                                                        9.4      9.6         9.9           9.6        9.6       9.9    9.9       9.9    9.8    9.8
     Social Assistance                                                   1.6      1.6         1.7           1.7        1.7       1.7    1.7       1.7    1.7    1.7
     Social Security Benefits                                            7.8      8.0         8.2           7.9        7.9       8.2    8.2       8.1    8.1    8.1
  Other expense                                                          1.4      0.5         0.8           0.8        0.9       1.3    1.3       0.7    0.7    0.7
     Capital transfers to SOEs (energy sector)                           1.2       0.3        0.7           0.7           0.8    1.2    1.2       0.6    0.6    0.6
 Gross operating balance                                                 4.1       4.6        5.3           4.2        -1.8      0.5    1.3       2.4    3.0    3.4
""
 Net acquisition of nonfinancial assets                                  7.9       5.2        5.5           5.3           6.0    5.4    4.3       5.4    6.0    6.4
  Acquisition of nonfinancial assets                                     7.8       5.2        5.5           5.3           6.0    5.4    4.3       5.4    6.0    6.4
    Domestically financed                                                4.3       3.2        3.4           2.7           2.7    2.0    0.9       3.1    3.6    4.2
    Foreign financed                                                     3.9       1.9        2.1           2.6           3.3    3.4    3.4       2.3    2.3    2.2
  Disposals of nonfinancial assets                                       0.0       0.0        0.0           n.a.          0.0    0.0    0.0       0.0    0.0    0.0
 Net lending/borrowing                                                  -3.7      -0.6       -0.1
                                                                                              0.0          -1.1
                                                                                                             .         -7.8     -4.8   -3.0      -3.0   -3.0   -3.0
 Net acquisition of financial assets                                     0.1       0.5       -0.1          n.a.        -0.2      0.2    0.8       0.1    0.1    0.1
  Domestic                                                               0.1       0.5       -0.1          n.a.        -0.2      0.2    0.8       0.1    0.1    0.1
    Currency and deposits                                               -0.2       0.1        0.4          n.a.        -0.5      0.0    0.0       0.0    0.0    0.0
    Loans                                                                0.3       0.2       -0.4          n.a.         0.3      0.2    0.8       0.2    0.2    0.2
    Sales of equity (privatization proceeds)                             0.0       0.2       -0.1          n.a.         0.0      0.0    0.0       0.0    0.0    0.0
  Foreign                                                                0.0       0.0        0.0          n.a.         0.0      0.0    0.0       0.0    0.0    0.0
 Net incurrence of liabilities                                           3.8       1.1        1.3          n.a.         7.6      5.0    3.8       3.1    3.1    3.1
  Foreign                                                                3.3       0.3        0.5          n.a.         2.6      2.0    1.8       1.8    1.4    1.8
   Program loans                                                         0.0       0.0        0.0          n.a.         1.5      0.0    0.0       0.0    0.0    0.0
   Public investment program loans                                       0.0       0.0        2.2          n.a.         2.9      3.6    3.8       3.7    3.7    3.7
   Amortization                                                          0.0       0.0       -1.7          n.a.        -1.8     -1.6   -1.9      -1.9   -2.3   -1.9
  Domestic                                                               0.5       0.8        0.8          n.a.         1.5      3.0    1.9       1.3    1.7    1.3
 Financing gap                                                                                                            3.4
 Sources: Kyrgyz authorities and IMF staff estimates and projections.
" 1/ General government comprises the State government, the Social Fund, and the Mandatory Health Insurance Fund (MHIF)."
""
""
""
""
18     INTERNATIONAL MONETARY FUND
