V1
KYRGYZ REPUBLIC
""
""
""
"                                  Table 7. Kyrgyz Republic: State Government Finances, 2017–25   "
                                                         (in percent of GDP)
                                                                                             2017   2018   2019         2020           2021     2022       2023    2024   2025
""
                                                                                                              Est.   Auth.     Proj.                     Proj.
""
     Revenues                                                                                28.2   26.7     28.3     28.3     23.1      25.1     25.4      25.8   26.2   26.5
      Taxes                                                                                  19.3   20.2     20.6     22.3     17.7      18.9     19.5      19.7   19.8   19.9
"       Taxes on income, profits, and capital gains                                            4.6    4.7      5.1      n.a.     4.9       4.7      4.9       5.0    5.0    5.1"
        Payable by individuals                                                                2.1    2.0      2.2      n.a.     1.8       1.9      1.9       2.0    2.0    2.0
        Payable by corporations and other enterprises                                         2.5    2.7      2.9      n.a.     3.2       2.8      2.9       3.0    3.1    3.1
        Unallocable                                                                           0.0    0.0      0.0      n.a.     0.0       0.0      0.0       0.0    0.0    0.0
       Taxes on property                                                                      0.5    0.5      0.5      n.a.     0.5       0.5      0.5       0.5    0.5    0.5
        Land tax                                                                              0.3    0.3      0.2      n.a.     0.2       0.2      0.2       0.2    0.2    0.2
        Property tax                                                                          0.2    0.1      0.3      n.a.     0.3       0.3      0.3       0.3    0.3    0.3
       Taxes on good and services                                                            11.1   11.8     11.3      n.a.     9.4      10.6     11.0      11.0   11.0   11.0
          VAT                                                                                 8.5    9.3      8.6      n.a.     7.1       8.2      8.2       8.2    8.3    8.3
          New turnover tax                                                                    0.8    0.8      0.7      n.a.     0.8       0.8      1.0       1.0    1.0    1.0
          Excises                                                                             1.8    1.8      1.7      n.a.     1.5       1.6      1.8       1.8    1.8    1.8
       Taxes on international Trade                                                           3.1    3.2      3.7      n.a.     2.7       3.3      3.2       3.3    3.3    3.3
      Grants (including project grants)                                                       2.5    1.6      2.2      1.5      1.1       1.6      0.9       0.9    0.9    0.9
       Program grants                                                                         1.5    0.6      1.4      0.4      0.0       0.5      0.4       0.4    0.4    0.4
       PIP grants                                                                             1.1    1.0      0.9      1.1      1.1       1.1      0.4       0.5    0.5    0.5
      Other Revenues                                                                          5.9    4.8      5.5      4.5      4.3       4.6      5.0       5.2    5.5    5.8
       Of which mineral development                                                           0.2    0.2      0.2      n.a.     0.2       0.2      0.2       0.2    0.2    0.2
""
     Expense                                                                                 24.7   23.1     23.7    25.0      26.1      24.6     24.1      23.4   23.3   23.1
      Compensation of Employees                                                               9.7    9.0      9.9    10.8      10.9      10.1      9.9       9.7    9.5    9.3
        Wages and salaries                                                                    8.6    7.9      8.8     9.6       9.6       9.0      8.7       8.6    8.4    8.2
        Social Fund Contribution                                                              1.1    1.0      1.1     1.2       1.3       1.2      1.1       1.1    1.1    1.1
      Use of goods and services                                                               4.2    4.5      3.7     4.7       4.7       3.9      3.8       3.8    3.8    3.8
      Interest                                                                                1.1    1.2      1.3     1.3       2.1       2.1      2.0       2.1    2.1    2.2
         Domestic interest                                                                    0.5    0.6      0.7     0.7       1.4       1.3      1.4       1.4    1.5    1.5
         Foreign interest                                                                     0.7    0.6      0.6     0.6       0.7       0.7      0.7       0.7    0.7    0.7
      Subsidies to public corporations                                                        1.0    0.8      0.7     0.7       0.7       0.7      0.6       0.6    0.6    0.6
      Grants                                                                                  5.9    5.5      5.5     5.0       5.2       4.8      4.8       4.8    4.8    4.8
        to international organizations                                                        0.1    0.1      0.1     0.1       0.1       0.1      0.1       0.1    0.1    0.1
        to other general government units 2/                                                  5.8    5.4      5.4     4.9       5.1       4.7      4.7       4.7    4.7    4.7
      Social Benefits                                                                         1.6    1.6      1.8     1.7       1.7       1.7      1.7       1.7    1.7    1.7
        Social Assistance                                                                     1.6    1.6      1.7     1.7       1.7       1.7      1.7       1.7    1.7    1.7
      Other expense                                                                           1.3    0.5      0.8     0.8       0.9       1.3      1.3       0.7    0.7    0.7
        Capital transfers to SOEs (energy sector)                                             1.2    0.3      0.7     0.7       0.8       1.2      1.2       0.6    0.6    0.6
""
     Gross operating balance                                                                  3.4    3.6      4.6      3.3     -3.0       0.5      1.3       2.4    2.9    3.4
""
     Net acquisition of nonfinancial assets                                                   8.1    5.1      5.3     5.3       5.9       5.3      4.3       5.4    5.9    6.4
      Acquisition of nonfinancial assets                                                      8.1    5.1      5.3     5.3       5.9       5.3      4.3       5.4    5.9    6.4
       Domestically financed capital expenditure                                              4.2    3.1      3.2     2.6       2.6       1.9      0.8       3.1    3.6    4.1
       Foreign loan financed PIP                                                              2.8    1.1      1.4     1.6       2.2       2.3      3.0       1.8    1.8    1.7
       Foreign grant financed PIP                                                             1.1    0.8      0.7     1.0       1.0       1.1      0.4       0.5    0.5    0.5
      Disposals of nonfinancial assets                                                        0.0    0.0      0.0     n.a.      0.0       0.0      0.0       0.0    0.0    0.0
""
     Net lending/borrowing (overall balance)                                                 -4.7   -1.4     -0.7     -1.9     -9.0      -4.8     -3.0      -3.0   -3.0   -3.0
""
     Acquisition of financial assets                                                          0.4    0.6     -0.1     n.a.     -0.2       0.2      0.8       0.1    0.1    0.1
     Domestic                                                                                 0.4    0.6     -0.1     n.a.     -0.2       0.2      0.8       0.1    0.1    0.1
       Currency and deposits (NBKR)                                                           0.1    0.2      0.4     n.a.     -0.5       0.0      0.0       0.0    0.0    0.0
       Loans 2/                                                                               0.3    0.2     -0.4     n.a.      0.3       0.2      0.8       0.2    0.2    0.2
       Shares and Equity (Privatization)                                                      0.0    0.2     -0.1     n.a.      0.0       0.0      0.0       0.0    0.0    0.0
     Foreign                                                                                  0.0    0.0      0.0     n.a.      0.0       0.0      0.0       0.0    0.0    0.0
""
     Net Incurence of Liabilities                                                             0.5    0.8      1.3     n.a.      7.6       5.0      3.8       3.1    3.1    3.1
     Foreign                                                                                  0.0    0.0      0.5     n.a.      2.6       2.0      1.8       1.8    1.4    1.8
       Public investment program (PIP)                                                        0.0    0.0      2.2     n.a.      2.9       3.6      3.8       3.7    3.7    3.7
       Disbursements (Program)                                                                0.0    0.0      0.0     n.a.      1.5       0.0      0.0       0.0    0.0    0.0
       Total amortization                                                                     0.0    0.0     -1.7     n.a.     -1.8      -1.6     -1.9      -1.9   -2.3   -1.9
     Domestic                                                                                 0.5    0.8      0.8     n.a.      1.5       3.0      1.9       1.3    1.7    1.3
     Financing gap                                                                                                              3.4
"     Sources: Kyrgyz authorities, and Fund staff estimates and projections."
     1/ The State government comprises central and local governments.
     2/ Includes grants to the Social Fund and the Mandatory Health Insurance Fund (MHIF).
""
""
""
""
16       INTERNATIONAL MONETARY FUND
