V1
BURKINA FASO
""
""
"        Table 5b. Burkina Faso: Consolidated Operations of the Central Government, 2017–24"
                                         (In percent of GDP)
                                                  2017          2018                 2019                 2020          2021          2022          2023          2024
""
                                                   Act.         Prel.         2nd Rev.      Proj.         Proj.         Proj.         Proj.         Proj.         Proj.
""
""
 Total revenue and grants                             22.1         22.2            24.4        24.2          24.2          23.1          23.4          23.5          23.7
     Total revenue                                    19.4         19.5            21.3        21.1          20.6          20.6          20.9          21.1          21.3
       Tax revenue                                    17.3         17.3            17.8        17.5          18.0          18.4          18.7          19.0          19.3
          Of which: Gold Mining CIT                       0.5           0.6          0.6            0.6           0.7           0.8           0.8           0.9           0.9
       Nontax revenue                                     2.1           2.2          3.5            3.6           2.6           2.1           2.2           2.0           2.0
         Of which: Royalties from gold                    0.7           0.8          0.5            0.5           0.8           0.8           0.7           0.7           0.7
     Grants                                               2.7           2.7          3.0            3.2           3.6           2.5           2.5           2.4           2.4
      Project                                             1.7           1.6          1.9            2.0           2.8           1.7           1.6           1.6           1.5
      Program                                             1.0           1.2          1.1            1.2           0.8           0.8           0.8           0.8           0.8
""
 Expenditure and net lending 1/                       29.9         27.1            27.4        27.3          27.3          26.1          26.4          26.5          26.7
     Current expenditure                              18.4         17.6            18.9        19.2          18.3          17.8          17.5          17.1          17.1
      Wages and salaries                                  8.6           9.0          9.9       10.0               9.8           9.4           9.0           8.6           8.6
      Goods and services                                  2.4           2.5          2.3            2.2           2.2           2.2           2.2           2.2           2.2
      Interest payments                                   1.0           1.2          1.3            1.4           1.4           1.4           1.5           1.5           1.5
         Domestic                                         0.7           0.9          1.1            0.9           1.1           1.1           1.1           1.2           1.2
         External                                         0.3           0.3          0.2            0.5           0.3           0.3           0.3           0.3           0.3
      Current transfers                                   6.4           4.9          5.5            5.7           4.9           4.8           4.9           4.9           4.9
     Investment expenditure                           11.6              9.6          8.5            8.1           9.0           8.3           8.9           9.5           9.6
       Domestically financed                              8.2           6.7          5.0            4.6           4.9           5.4           6.0           6.5           6.6
       Externally financed                                3.4           2.9          3.5            3.6           4.1           2.9           3.0           3.0           3.0
     Net lending                                          0.0       -0.1             0.0        -0.1              0.0           0.0           0.0           0.0           0.0
""
 Overall balance 1/                                   -7.8          -4.9            -3.0        -3.0          -3.0          -3.0          -3.0          -3.0          -3.0
     Cash basis adjustment                                1.0       -1.2             0.0            0.0           0.0           0.0           0.0           0.0           0.0
""
 Overall balance (cash basis)                         -6.8          -6.1            -3.0        -3.0          -3.0          -3.0          -3.0          -3.0          -3.0
""
 Financing                                                6.7           6.0          3.0            3.0           3.0           3.0           3.0           3.0           3.0
     Foreign financing                                    1.0           1.0          0.9            1.1           0.8           0.9           1.2           1.3           1.4
      Drawings                                            1.7           1.7          1.8            1.8           1.5           1.5           1.8           1.9           1.9
         Project loans                                    1.7           1.3          1.5            1.5           1.4           1.3           1.3           1.4           1.4
         Program loans                                    0.0           0.4          0.2            0.2           0.2           0.3           0.5           0.5           0.5
      Amortization (excl. IMF)                        -0.7          -0.7            -0.8        -0.7          -0.7          -0.6          -0.6          -0.6          -0.6
     Domestic financing                                   5.7           5.0          2.1            2.0           2.2           2.1           1.8           1.8           1.7
      Bank financing                                      1.5           1.8          2.1            2.0           2.2           2.1           1.8           1.8           1.7
         Central bank                                     1.2           0.4          0.3            0.3           0.1       -0.2          -0.1          -0.1          -0.1
          of which: IMF net financing                 -0.1              0.0          0.3            0.3           0.1       -0.2          -0.1          -0.1          -0.1
                Disbursements                             0.1           0.3          0.5            0.5           0.3           0.0           0.0           0.0           0.0
                Repayments                            -0.2          -0.2            -0.2        -0.2          -0.2          -0.2          -0.1          -0.1          -0.1
         Commercial banks                                 0.3           1.4          1.8            1.7           2.1           2.3           2.0           1.8           1.8
      Nonbank financing                                   4.2           3.2          0.0            0.0           0.0           0.0           0.0           0.0           0.0
 Errors and Omissions                                     0.1           0.1
""
 Financing gap                                            0.0           0.0          0.0            0.0           0.0           0.0           0.0           0.0           0.0
""
 Memorandum items:
"     Nominal GDP (CFAF billion)                     7,177         7,849           8,484       8,471         9,156         9,901       10,707        11,576        12,516"
     Wage bill to tax revenue ratio (percent)         49.9         52.1            55.3        57.1          54.4          51.2          48.1          44.9          44.2
 Sources: Burkinabè authorities; and IMF staff estimates and projections.
" 1/ Commitment (""engagement"") basis."
""
""
""
""
24      INTERNATIONAL MONETARY FUND
