V1
GHANA
""
""
""
"      Table 2c. Ghana: Summary of Budgetary Central Government Operations, 2017–21"
"                                                        (GFS 2001, Commitment Basis)"
""
                                                                               2017                  2018            2019     2020     2021
                                                                          Prog.1     Prov.      Prog.1      Proj.    Proj.    Proj.    Proj.
"                                                                                    (In percent of GDP, unless otherwise indicated)"
""
           Revenue2                                                          18.9      13.9        17.9       14.6     16.1     15.3     15.2
            Taxes                                                            16.0      12.4        15.6       13.0     14.3     14.1     14.0
              Direct taxes                                                    6.1       5.1         6.6        6.1      6.4      6.2      6.5
              Indirect taxes                                                  6.9       5.1         6.5        4.7      5.6      5.7      5.3
              Trade taxes                                                     3.0       2.0         2.6        2.0      2.1      2.0      2.2
              Other tax revenues                                              0.1       0.2         0.2        0.1      0.1      0.1      0.1
            Other revenue                                                     2.0       1.0         1.8        1.3      1.5      0.9      0.9
            Grants                                                            0.7       0.6         0.2        0.3      0.3      0.2      0.1
""
           Expenditure                                                       23.3      18.0        23.9       21.3     21.5     19.6     19.8
            Expense                                                          20.1      15.5        21.2       19.8     19.0     17.5     17.4
              Compensation of employees                                       7.9       6.6         8.0        6.6      6.6      6.4      6.6
                  Wages and salaries 3                                        6.9        5.6        6.9        5.8      5.6      5.5        5.6
                  Social Contributions                                        1.0        0.9        1.0        0.8      1.0      1.0        1.0
                Purchases of goods and services                               1.3        1.0        1.4        1.7      1.8      1.7        1.7
                Interest                                                      6.5        5.3        6.5        5.6      5.6      6.1        5.7
                  Domestic                                                    5.2        4.3        5.2        4.5      4.2      4.6        4.4
                  Foreign                                                     1.3        1.0        1.3        1.1      1.4      1.5        1.4
                Subsidies                                                     0.0        0.0        0.1        0.0      0.1      0.1        0.1
                Social transfers                                              0.1        0.0        0.1        0.1      0.0      0.1        0.1
                Grants to Other Government Units                              4.3        2.7        3.3        2.5      3.4      3.1        3.2
                  Transfers to Statutory Funds                                2.8        1.8        2.5        1.8      2.3      2.3        2.4
                  Transfer to GNPC from oil revenue                           0.6        0.4        0.4        0.5      0.4      0.4        0.4
                  ESLA transfers                                              0.9        0.6        0.3        0.3      0.7      0.4        0.4
                Other expense                                                 0.0        0.0        1.9        3.3      1.6      0.0        0.0
                 o/w financial sector related costs                                      0.0        1.9        3.3      1.6      0.0        0.0
               Net acquisition of nonfinancial assets                         3.2        2.5        2.7        1.5      2.4      2.2        2.4
                Domestic financed                                             1.1        0.4        1.2        0.6      0.9      1.0        1.5
                Foreign financed                                              2.1        2.1        1.5        0.9      1.5      1.2        0.9
""
           Net lending / borrowing (overall balance)                         -4.5       -4.1       -6.0       -6.7     -5.3     -4.3     -4.6
           Overall balance excluding financial sector related costs          -4.5       -4.1       -4.2       -3.5     -3.7     -4.3     -4.6
""
           Discrepancy                                                        0.0        0.0        0.0        0.0      0.0      0.0        0.0
""
           Net financial transactions                                        -4.5       -4.0       -6.0       -6.7     -5.3     -4.3     -4.6
            Net acquisition of financial assets                              -0.4        2.8        0.3       -0.9      1.1      0.1      0.0
                 Currency and deposits                                        0.7        0.9        0.0       -0.7      1.0      0.0      0.0
                    Bank of Ghana                                             0.7        1.2        0.0       -0.7      1.0      0.0      0.0
                    Deposit Money Bank                                        0.0       -0.4        0.0        0.0      0.0      0.0      0.0
                 Shares and other equity                                     -1.1        0.1       -0.3       -0.4      0.1      0.1      0.0
                   Loans 4                                                               1.8        0.5        0.2       …        …          …
               Net incurrence of liabilities                                  4.1        6.8        6.3        5.8      6.4      4.4        4.7
                Domestic                                                      4.4        6.7        5.0        6.2      4.7      4.7        5.0
                    Debt securities                                           6.2        7.4        5.4        6.4      3.6      4.8        4.5
                       Bank of Ghana                                          0.0        0.0        0.0        0.0      0.0      0.0        0.0
                       Deposit Money Bank                                     1.2        0.3        1.6        1.9      0.7      1.0        0.9
                       Nonbanks                                               5.0        7.0        3.8        4.5      2.9      3.9        3.6
                   Other accounts payable5                                   -1.8       -0.7       -0.4       -0.3     -0.3     -0.1     -0.2
                Foreign                                                      -0.3        0.1        1.3       -0.4      1.7     -0.3     -0.3
                   Loans                                                      2.4        2.1        6.6        2.3      4.7      0.9      0.8
                   Amortization                                              -2.7       -1.9       -5.4       -2.7     -3.0     -1.2     -1.1
""
           Memorandum items:
            Oil revenue                                                       1.2       0.9         1.3        1.5      1.7      1.3      1.1
            Proceeds from Energy Sector Levies Act (ESLA)                     0.9       0.6         0.7        0.6      0.7      0.6      0.6
"            Revenue excl. oil, grants, and ESLA                              16.1      11.8        15.6       12.2     13.4     13.2     13.4"
            Primary balance (excl. discrepancy)                               2.0       1.2         0.5       -1.1      0.3      1.8      1.1
               Primary balance excluding financial sector related costs                1.2          2.3     2.2     1.9     1.8     1.1
               Government overdraft at Bank of Ghana                           0.0     0.0          0.0     0.0     0.0     0.0     0.0
"               Nominal GDP (millions of GHc)                              202,389 256,671      241,717 299,099 347,239 399,175 454,163"
           Sources: Ghanaian authorities; and IMF staff estimates and projections.
           1
               Based on the old GDP.
           2
            Revenues in staff's presentation differ to that of the authorities as staff reports revenues net of retentions of the revenue
           agency.
           3
               Includes deferred wage payments.
           4
               Includes onlending to SoEs using the proceeds from issuance of the 'energy bond'.
           5
               Reflects net change in stock of arrears and unpaid commitments.
""
""
""
""
32   INTERNATIONAL MONETARY FUND
