V1
                                                                                                                             GREECE
""
""
""
""
"                        Table 3. Greece: General Government Operations, 2019–26   "
""
                                                 2019        2020        2021       2022         2023        2024    2025     2026
""
                                                                                            Projections
""
                                                                                 (Billions of euros)
Revenue                                           88.0        83.2        85.0       89.3         92.3        94.8    96.5    98.4
 Indirect taxes                                   31.7        27.2        29.7       30.1         30.7        31.4    31.4    32.2
 Direct taxes                                     17.8        15.2        15.0       16.7         18.1        18.7    19.2    19.7
 Social contributions                             26.7        25.5        25.0       25.9         26.8        27.8    28.8    29.2
 Other current revenue                              3.5        3.7         3.8        3.5            3.3       4.0     3.9     3.9
 Sales                                              5.4        5.0         5.1        5.4            5.7       5.7     5.9     6.0
 Capital revenue                                    3.1        6.7         6.4        7.8            7.7       7.2     7.2     7.2
Primary expenditure                               82.1        95.7        97.3       91.3         92.1        93.8    94.5    95.3
 Social benefits                                  39.5        39.5        40.7       40.9         41.2        41.6    42.0    42.5
 Subsidies                                          1.8        5.9         3.1        2.2            2.1       1.8     1.4     1.4
 Other current expenditure                          2.9        3.1         4.6        3.0            3.2       3.6     3.4     3.7
 Compensation of employees                        21.9        22.3        23.0       23.4         23.9        24.5    25.1    25.7
 Intermediate consumption                           8.5        8.7         9.9       10.0            9.0       9.7     9.7     9.6
 Investment                                         4.7        5.2         8.2       10.0         10.5        10.5    10.6    10.0
 Capital transfers payable                          2.8       11.0         7.8        1.8            2.0       2.2     2.4     2.4
Primary balance (accrual)                           5.9      -12.5       -12.2       -2.0            0.3       0.9     2.0     3.0
 Cash basis                                         6.4      -16.0       -12.5       -5.2          -2.3       -1.3     0.1     1.2
Interest 2/                                         5.5        4.9         5.0        5.4            5.8       5.8     6.2     6.5
Overall balance                                     0.4      -17.4       -17.2       -7.4          -5.5       -4.9    -4.2    -3.5
Gross debt 3/                                    339.1       350.3      365.6       370.4        370.1       373.7   377.0   379.2
                                                                                  (Percent of GDP)
Total primary revenue                             48.0        50.2        49.7       49.2         49.1        48.8    48.1    47.6
 Indirect taxes                                   17.3        16.4        17.4       16.6         16.3        16.2    15.7    15.6
 Direct taxes                                       9.7        9.2         8.7        9.2            9.6       9.6     9.6     9.5
 Social contributions                             14.5        15.3        14.6       14.3         14.3        14.3    14.4    14.1
 Other current revenue                              1.9        2.2         2.2        1.9            1.8       2.1     1.9     1.9
 Sales                                              2.9        3.0         3.0        3.0            3.0       3.0     3.0     2.9
 Capital revenue                                    1.7        4.0         3.8        4.3            4.1       3.7     3.6     3.5
Total primary expenditure                         44.8        57.7        56.9       50.3         49.0        48.3    47.2    46.2
 Social benefits                                  21.6        23.8        23.8       22.5         21.9        21.4    21.0    20.6
 Subsidies                                          1.0        3.6         1.8        1.2            1.1       0.9     0.7     0.7
 Other current expenditure                          1.6        1.9         2.7        1.7            1.7       1.8     1.7     1.8
 Compensation of employees                        11.9        13.4        13.4       12.9         12.7        12.6    12.5    12.4
 Intermediate consumption                           4.6        5.2         5.8        5.5            4.8       5.0     4.9     4.7
 Investment                                         2.6        3.1         4.8        5.5            5.6       5.4     5.3     4.8
 Capital transfers payable                          1.5        6.6         4.6        1.0            1.1       1.1     1.2     1.2
Primary balance (accrual)                           3.2       -7.5        -7.2       -1.1            0.1       0.5     1.0     1.5
Interest 2/                                         3.0        3.0         2.9        3.0            3.1       3.0     3.1     3.2
Overall balance                                     0.2      -10.5       -10.1       -4.1          -2.9       -2.5    -2.1    -1.7
Gross debt 3/                                    184.9       211.2      213.8       204.1        197.0       192.6   188.0   183.6
Nominal GDP (billions of euros)                  183.4       165.8      171.0       181.5        187.9       194.1   200.5   206.5
""
Sources: ELSTAT; Ministry of Finance; and IMF staff estimates.
1/ Based on the primary balance definition outlined in the EU enhanced surveillance framework with Greece.
"2/ On an accrual basis, inclusive of deferred interest but excluding swaps-related cash flows."
3/ General government debt includes the stock of deferred interest.
""
""
""
""
                                                                                       INTERNATIONAL MONETARY FUND               43
