V1
                                                                                                                                                                                  PAKISTAN
""
""
""
"                                Table 4b. Pakistan: General Government Budget, 2016/17–2024/25"
"                                             (In percent of GDP, unless otherwise stated)"
                                                                            2016/17   2017/18   2018/19          2019/20                 2020/21             2021/22   2022/23   24    2024/25
                                                                                                    Est.   Pre Covid19   Proj.    Pre Covid19        Proj.                   Proj.
""
""
Revenue and grants                                                             15.5      15.2      12.8          16.0      14.3         17.1         15.8       16.8      17.4     17.5      17.4
 Revenue                                                                       15.5      15.1      12.7          15.8      14.1         17.0         15.7       16.7      17.3     17.4      17.3
   Tax revenue                                                                 12.4      12.9      11.6          12.8      11.0         14.6         13.3       14.3      14.9     14.9      14.9
     Federal                                                                   11.4      11.7      10.6          11.7      10.1         13.3         12.1       12.9      13.4     13.4      13.3
       FBR revenue                                                             10.5      11.1        9.9         10.9       9.3         12.3         10.9       11.6      12.0     12.1      12.1
          Direct taxes                                                          4.2       4.4        3.7          4.4       3.9          5.0          4.5        4.8       4.9      5.0       5.0
          Federal excise duty                                                   0.6       0.6        0.6          0.7       0.7          0.8          0.8        0.9       0.9      0.9       0.9
          Sales tax                                                             4.1       4.3        3.8          4.2       3.4          4.9          4.2        4.6       4.7      4.8       4.8
          Customs duties                                                        1.6       1.8        1.8          1.6       1.3          1.6          1.4        1.4       1.4      1.4       1.3
       Petroleum surcharge / Carbon tax                                         0.5       0.5        0.5          0.7       0.7          0.9          1.0        1.2       1.3      1.2       1.1
       Gas surcharge and other                                                  0.2       0.1        0.0          0.1       0.1          0.1          0.1        0.1       0.1      0.1       0.1
       GIDC                                                                     0.1       0.0        0.1          0.0       0.0          0.0          0.0        0.0       0.0      0.0       0.0
     Provincial                                                                 1.0       1.2        1.0          1.2       0.9          1.3          1.2        1.4       1.5      1.6       1.6
   Nontax revenue                                                               3.0       2.2        1.1          3.0       3.1          2.4          2.5        2.5       2.5      2.5       2.5
     Federal                                                                    2.8       1.8        0.9          2.7       2.8          2.1          2.2        2.2       2.2      2.2       2.2
     Provincial                                                                 0.2       0.4        0.2          0.3       0.3          0.3          0.3        0.3       0.3      0.3       0.3
 Grants                                                                         0.1       0.1        0.1          0.1       0.1          0.1          0.1        0.1       0.1      0.1       0.1
""
""
Expenditure (including statistical discrepancy)                                21.3      21.6      21.6          23.2      23.5         22.8         22.3       21.8      21.5     21.3      20.9
 Current expenditure                                                           16.6      17.3      18.9          19.9      21.2         19.5         19.5       18.9      18.5     18.3      17.9
   Federal                                                                     11.2      11.3      12.8          13.9      14.8         13.5         13.5       12.8      12.5     12.3      11.9
     Interest                                                                   4.2       4.3        5.4          6.5       6.5          6.5          6.1        5.8       5.6      5.4       5.1
       Domestic                                                                 3.8       3.8        4.7          5.8       5.7          5.7          5.4        5.0       4.7      4.5       4.4
       Foreign                                                                  0.4       0.5        0.7          0.8       0.8          0.8          0.7        0.8       0.8      0.9       0.7
       IMF budget support                                                       0.0       0.0        0.0          0.0       0.0          0.0          0.0        0.1       0.1      0.1       0.0
     Other                                                                      7.0       7.0        7.4          7.4       8.4          7.1          7.4        7.1       7.0      6.9       6.8
       Defense                                                                  2.8       3.0        3.0          2.9       2.9          2.9          2.9        2.8       2.8      2.8       2.8
       Other                                                                    4.2       4.0        4.4          4.5       5.5          4.2          4.5        4.3       4.2      4.1       4.0
        Of which : subsidies                                                    0.5       0.3        0.5          0.6       1.4          0.5          0.6        0.6       0.5      0.5       0.4
          Of which : grants                                                     1.4       1.5        1.6          1.7       1.7          1.7          1.7        1.7       1.6      1.6       1.6
   Provincial                                                                   5.4       6.0        6.0          6.0       6.4          5.9          6.1        6.1       6.0      6.0       6.0
 Development expenditure and net lending                                        4.9       4.3        2.7          3.3       2.3          3.3          2.8        2.9       3.0      3.1       3.1
   Public Sector Development Program                                            4.9       4.2        2.6          3.3       2.3          3.3          2.7        2.9       3.0      3.1       3.1
     Federal                                                                    2.3       1.7        1.3          1.3       1.2          1.4          1.3        1.4       1.4      1.4       1.4
     Provincial                                                                 2.7       2.5        1.3          1.9       1.1          2.0          1.5        1.6       1.6      1.6       1.6
   Net lending                                                                  0.0       0.1        0.1          0.0       0.0          0.0          0.0        0.0       0.0      0.0       0.0
 Statistical discrepancy (“+” = additional expenditure)                        -0.2       0.0        0.1          0.0       0.0          0.0          0.0        0.0       0.0      0.0       0.0
""
""
Overall Balance (excluding grants)                                             -5.8      -6.5       -8.9          -7.3     -9.3          -5.8        -6.6       -5.1      -4.1     -3.9      -3.6
Overall Balance (including grants)                                             -5.8      -6.4       -8.8          -7.2     -9.2          -5.7        -6.5       -5.0      -4.0     -3.9      -3.5
""
""
Financing                                                                       5.8       6.4        8.8          7.2       9.2          5.7          6.5        5.0       4.0      3.9       3.5
 External                                                                       1.8       2.3        1.1          3.6       4.3          3.0          3.4        2.9       2.1      0.8       1.0
   Of which: privatization receipts                                             0.0       0.0        0.0          0.0       0.0          0.0          0.0        0.0       0.0      0.0       0.0
