V1
                                                                                                                                               REPUBLIC OF LATVIA
""
""
""
"                               Table 3. Latvia: General Government Operations, 2013–231"
                                                       2013          2014          2015      2016     2017     2018     2019       2020       2021      2022      2023
                                                                                                                                       Projections
""
                                                                                                         (percent of GDP)
""
Total revenue and grants                                    36.7         36.1         36.2     36.4     35.8     36.6       36.0      36.3       35.8      35.6      35.2
  Tax revenue                                               28.2         28.3         28.8     29.8     29.8     29.6       29.1      29.7       29.7      29.7      29.8
    Direct Taxes                                            16.9         16.5         16.7     17.2     17.4     16.7       16.1      16.3       16.3      16.3      16.3
       Corporate Income Tax                                  1.6          1.5          1.6      1.7      1.6      0.8        0.8       1.1        1.1       1.1       1.1
       Personal Income Tax                                   5.8          5.9          5.9      6.1      6.3      6.0        5.4       5.3        5.2       5.2       5.2
       Social Security Contributions                         8.7          8.4          8.4      8.4      8.4      8.8        8.8       8.9        8.9       8.9       8.9
       Real Estate and Property Taxes                        0.8          0.8          0.8      0.9      0.8      0.8        0.8       0.8        0.8       0.8       0.8
    Indirect Taxes                                          11.3         11.7         12.1     12.5     12.5     12.9       13.1      13.4       13.4      13.4      13.5
       VAT                                                   7.3          7.6          7.8      8.1      8.1      8.4        8.5       8.7        8.8       8.8       8.8
       Excises                                               3.2          3.2          3.3      3.5      3.4      3.5        3.6       3.7        3.7       3.7       3.7
       Other indirect taxes                                  0.8          0.9          1.0      1.0      1.0      0.9        0.9       0.9        0.9       0.9       1.0
"  Non Tax, self-earned and other revenue                     3.6          3.3          3.3      3.6      3.3      3.2        3.0       2.8        2.7       2.5       2.4"
  EU and miscellaneous funds                                 4.9          4.5          4.1      3.0      2.7      3.8        3.8       3.9        3.4       3.3       3.0
""
Total expenditure 2/                                        37.3         37.8         37.8     36.8     36.7     37.8       37.0      36.9       36.3      36.1      35.7
  Current expenditure                                       33.5         34.1         34.0     34.1     33.1     34.3       33.8      33.9       33.3      33.1      32.7
    Remuneration                                             7.7          7.9          8.2      8.4      8.5      8.6        8.4       8.3        8.2       8.0       7.9
         Wages and Salaries                                  6.0          6.1          6.3      6.5      6.5      6.6        6.4       6.4        6.3       6.2       6.1
    Goods and Services                                       4.9          4.8          4.8      4.8      4.9      5.3        5.2       5.2        5.1       5.0       5.0
    Subsidies and Transfers                                 18.2         18.7         18.2     18.6     17.7     18.5       18.3      18.4       18.1      18.1      18.0
       Subsidies to companies and institutions               7.5          8.2          7.4      7.6      7.1      7.5        7.2       7.3        6.9       6.9       6.8
       Social Support                                       10.5         10.4         10.6     10.8     10.5     10.8       10.9      11.0       11.0      11.0      11.0
           Pensions                                          8.0          7.7          7.5      7.5      7.2      7.3        7.4       7.5        7.5       7.5       7.5
           Other                                             2.6          2.7          3.1      3.4      3.3      3.5        3.5       3.5        3.5       3.5       3.5
       International cooperation                             0.2          0.2          0.2      0.1      0.1      0.2        0.1       0.1        0.1       0.1       0.1
    Payments to EU budget                                    1.2          1.2          1.0      1.0      0.8      1.0        1.1       1.1        1.1       1.1       1.1
    Oher                                                     0.0          0.0          0.0      0.0      0.0      0.0        0.0       0.0        0.0       0.0       0.0
    Interest                                                 1.4          1.5          1.8      1.2      1.1      1.0        0.9       1.0        0.9       0.8       0.8
  Capital expenditure                                        3.8          3.7          3.8      2.7      3.6      3.5        3.2       3.0        3.0       3.0       3.0
Fiscal balance                                                -1.2          -1.7      -1.5     -0.4     -0.8     -1.2       -1.0       -0.6      -0.6      -0.5      -0.5
Financing (net)                                                1.2           1.7       1.5      0.4      0.8      1.2        1.0        0.6       0.6       0.5       0.5
  Domestic financing                                           2.4          -5.4       6.5     -2.9      1.4      1.2       -1.9       -2.0       3.0      -0.7      -0.8
  External financing                                          -1.2           7.1      -4.9      3.3     -0.6      0.0        2.9        2.6      -2.5       1.2       1.3
  Errors and omissions                                         0.0           0.0       0.0      0.0      0.0      0.0        0.0        0.0       0.0       0.0       0.0
""
Memorandum items
 ESA balance                                                -1.2         -1.5         -1.4      0.1     -0.5     -0.9       -1.0      -0.8       -0.4      -0.4      -0.4
 ESA structural balance 3/                                  -1.5         -1.4         -1.4      0.5     -0.9     -1.4       -1.4      -1.0       -0.5      -0.4      -0.4
 General government debt 4/                                 35.8         38.5         34.9     37.4     36.3     35.0       34.2      33.1       32.0      31.0      30.0
 Nominal GDP (billions of euros)                            22.8         23.6         24.3     24.9     26.9     28.9       30.6      32.3       34.1      35.9      37.8
""
Sources: Latvian authorities; and IMF staff estimates.
1/ Fiscal accounts are on a cash basis as provided by the authorities
2/ The bank restructuring costs are calculated in accordance with ESA 95 definitions.
3/ In computing structural balances part of the bank restructuring costs are treated as one-offs.
4/ Gross public debt of the general government consistent with the cash deficit.
""
""
""
""
                                                                                                                 INTERNATIONAL MONETARY FUND                             31
