V1
GUYANA
""
""
""
                                              Table 3a. Guyana: Public Sector Operations
                                                          (In percent of GDP)
                                                                                              Prel.                   Proj.
                                                                            2019       2020   2021    2022   2023   2024      2025   2026   2027
""
 Central Government Revenue                                                 22.3       20.0   16.6    14.0   14.4   14.3      12.9   11.6   12.1
   Tax revenue                                                              20.9       19.1   15.8     9.3    9.0    8.7       7.8    7.0    7.3
       Income taxes                                                              8.7    9.2    7.6     4.6    4.4    4.2       3.8    3.4    3.6
       Consumption taxes                                                         9.0    7.3    5.9     3.3    3.2    3.1       2.8    2.5    2.6
       Trade taxes                                                               2.3    1.7    1.6     1.0    1.0    0.9       0.8    0.7    0.8
       Other                                                                     1.0    0.9    0.7     0.4    0.4    0.4       0.4    0.3    0.3
     Non-tax revenue                                                             1.4    0.8    0.7     4.6    5.4    5.6       5.2    4.6    4.8
      Of which:
        Oil revenue                                                              0.0    0.0    0.0     4.1    4.8    5.1       4.7    4.2    4.5
        Net revenue from PE and statutory bodies                                 0.6    0.2    0.2     0.2    0.2    0.2       0.2    0.2    0.1
     Capital revenue                                                             0.0    0.0    0.0     0.1    0.0    0.0       0.0    0.0    0.0
""
 Grants                                                                          1.1    0.7    0.3     0.3    0.0    0.0       0.0    0.0    0.0
""
 Central Government Expenditure                                             26.2       28.5   24.1    15.0   14.8   14.5      13.0   11.6   12.2
 Current expenditure                                                        20.0       21.8   17.6    10.1   10.0    9.7       8.7    7.8    8.1
     Wages and salaries                                                          6.4    6.3    4.8     2.9    2.8    2.7       2.4    2.2    2.3
     Other goods and services                                                    5.4    6.4    5.6     3.0    3.1    3.1       2.8    2.5    2.6
     Transfers                                                                   7.5    8.5    6.6     3.9    3.8    3.6       3.2    2.9    3.1
     Interest 1/                                                                 0.8    0.7    0.5     0.3    0.3    0.2       0.2    0.2    0.1
       Domestic                                                                  0.1    0.1    0.2     0.1    0.1    0.1       0.1    0.1    0.1
       External                                                                  0.7    0.6    0.3     0.2    0.2    0.1       0.1    0.1    0.0
 Capital expenditure                                                             6.1    6.7    6.5     4.9    4.9    4.8       4.3    3.8    4.0
""
""
 Overall Balance (before grants)                                             -3.9      -8.5   -7.5    -1.0   -0.5   -0.2       0.0    0.0    0.0
 Overall Balance (after grants)                                              -2.8      -7.9   -7.2    -0.7   -0.5   -0.2       0.0    0.0    0.0
 Primary Balance (after grants)                                              -2.0      -7.2   -6.7    -0.4   -0.2    0.0       0.2    0.2    0.1
 Non-Oil Overall Balance (after grants)                                      -2.8      -7.9   -7.2    -4.8   -5.3   -5.3      -4.7   -4.2   -4.5
""
 Financing                                                                       2.8    7.9    7.2     0.7    0.5    0.2       0.0    0.0    0.0
 Net foreign financing                                                           1.0    0.2    0.7     1.0    2.2    1.2       1.1    0.0    0.0
 Net domestic financing 2/                                                       1.8    7.7    6.5    -0.4   -1.7   -1.0      -1.1    0.0    0.1
""
""
 Memorandum Items:
     Total public debt                                                       43.6      51.1   42.9    22.8   20.9   18.8      16.2   13.7   13.5
       Domestic                                                              18.6      27.2   25.1    12.7   10.2    8.3       6.5    5.7    5.8
       External                                                              24.9      23.8   17.8    10.1   10.6   10.5       9.7    8.0    7.8
""
     Sources: Ministry of Finance; and IMF staff calculations and projections.
     1/ Reflects interest and amortization after total debt relief.
     2/ Includes statistical discrepancies.
""
""
""
""
28      INTERNATIONAL MONETARY FUND
