V1
CHILE
""
""
""
                            Table 4. Chile: Summary Operations of the Central Government
                                               (In percent of GDP; unless otherwise specified)
                                                                                                                                    Proj.
                                                                           2019     2020      2021     2022      2023      2024      2025       2026   2027   2028
""
""
Revenues                                                                   21.7     20.1      24.1      25.6      22.2      23.0      23.1      23.2   23.2   22.9
     Taxes                                                                 17.7     16.2      18.8      20.6      18.4      19.1      19.2      19.2   19.2   19.1
          Private mining companies                                          1.0       0.7       1.2      1.6       1.0       0.9        1.1      1.1    1.0    0.9
"          Other tax revenues, non-mining                                   16.7     15.5      17.6      19.1      17.4      18.2      18.2      18.1   18.2   18.2"
      Social contributions                                                  1.5       1.6      1.2       1.2       1.2       1.2        1.2      1.2    1.2    1.2
      Grants                                                                0.1       0.1      0.0       0.1       0.0       0.1        0.1      0.1    0.1    0.1
      Other revenue                                                         2.4       2.3      4.0       3.7       2.7       2.7        2.7      2.7    2.8    2.6
          Codelco revenues                                                  0.4       0.5      1.8       0.8       0.4       0.6        0.6      0.6    0.7    0.5
          Income on assets                                                  0.6       0.4      0.2       1.5       0.8       0.8        0.8      0.8    0.8    0.8
          Operating income                                                  0.5       0.4      0.5       0.4       0.4       0.5        0.5      0.5    0.5    0.5
          Other income                                                      1.0       1.0      1.4       1.0       1.1       0.8        0.8      0.8    0.8    0.8
""
Expenditures                                                               24.6     27.4      31.8      24.0      24.6      24.9      24.0      23.1   22.9   22.6
   Expense                                                                 22.5     25.6      30.0      22.7      22.9      23.2      22.3      21.4   21.2   20.9
        Compensation of employees                                           5.0       5.3      4.8       4.6       4.5       4.5       4.6       4.6    4.6    4.6
        Purchases of goods and services                                     2.0       2.2      2.0       1.8       1.8       1.8       1.8       1.7    1.7    1.7
        Interest payments                                                   0.9       1.0      0.9       1.0       1.1       1.2       1.2       1.3    1.3    1.2
        Subsidies and grants                                                8.8     11.1      16.8       9.5       9.1       9.3       8.3       7.3    7.2    7.0
        Social benefits                                                     4.0       4.4      3.9       4.0       4.6       4.6       4.6       4.6    4.6    4.6
        Other expense                                                       1.8       1.7      1.6       1.8       1.8       1.8       1.8       1.8    1.8    1.8
   Net acquistion of nonfinancial assets                                    2.1       1.8      1.8       1.4       1.7       1.7       1.7       1.7    1.7    1.7
        Investment                                                          2.1       1.8      1.8       1.4       1.7       1.7       1.7       1.7    1.7    1.7
""
""
Net Lending/Borrowing                                                      -2.9     -7.3      -7.7       1.6      -2.4      -1.9      -0.9       0.1    0.3    0.3
 Non-mining overall balance                                                -4.2      -8.5    -10.7      -0.8      -3.8      -3.4      -2.6      -1.6   -1.4   -1.1
Net Financial Transactions                                                 -2.9     -7.3      -7.7       1.6      -2.4      -1.9      -0.9       0.1    0.3    0.3
   Net acquistion of financial assets                                      -0.6      -3.2      -1.6      2.5       0.7       1.7       1.5       1.5    1.8    1.4
   Net incurrence of liabilities                                            2.2      4.1       6.0       1.0       3.1       3.6       2.4       1.4    1.5    1.1
        Domestic                                                            2.0      2.5       1.3      -0.6       1.2       2.5       1.8       0.8    1.7    0.7
        External                                                            0.5      1.8       4.8       1.6       2.0       1.2       0.6       0.7   -0.2    0.4
        Recognition bonds                                                  -0.2      -0.2      -0.1     -0.1      -0.1      -0.1       0.0       0.0    0.0    0.0
""
""
Memorandum Items
   Primary balance                                                         -2.5     -6.8      -7.1       1.0      -2.0      -1.4      -0.4       0.6    0.8    0.7
   Structural Fiscal Balance                                               -1.7     -1.7     -11.7      -0.7      -2.6      -2.2      -1.0       0.2    0.4    0.3
     Structural Revenue                                                    22.9     25.7      20.1      23.3      22.0      22.7      23.1      23.2   23.3   22.9
     Fiscal Impulse 1/                                                      0.5     -0.3       9.6      -9.7       0.6      -0.2      -0.9      -1.0   -1.2   -0.4
     Expenditure growth (in real terms; annual percent change)              4.2     10.4      33.4     -24.8       2.2       2.8       -1.8     -2.2    1.6    1.3
     Central Government debt net of treasury assets                        18.6     24.2      31.0      32.1      32.7      35.2      36.4      36.6   36.8   35.7
     Central Government gross debt                                         28.3     32.6      36.3      37.3      37.7      39.9      40.9      40.9   40.8   39.5
     Public Sector Gross Debt 2/                                           49.2     57.8      67.9      68.9      69.2      71.4      72.5      72.5   72.4   71.1
     Public Sector debt net of treasury assets 2/                          39.6     49.5      62.6      63.7      64.3      66.7      68.0      68.2   68.4   67.3
     General Government Fiscal Balance 3/                                  -2.7     -7.1      -7.5       1.8      -2.2      -1.7      -0.7       0.3    0.0    0.0
     Nominal GDP (trillions of pesos)                                       196      200       240       267       288       303       318       334    352    372
Sources: Ministry of Finance and IMF staff calculations and projections.
1/ The Fiscal Impulse is defined as the negative of the annual change of the structural non-mining primary balance.
"2/ Includes liabilities of the central government, the cental bank of Chile and non-financial public enterprises. Excludes Recognition Bonds."
3/ Includes the central government and municipality governments.
""
""
""
""
30       INTERNATIONAL MONETARY FUND
