V1
ISLAMIC REPUBLIC OF MAURITANIA
""
""
""
"                            Table 3b. Mauritania: Central Government Operations, 2014–23"
"                              (In percent of non-extractive GDP, unless otherwise indicated)"
                                                  2014     2015      2016      2017            2018                 2019          2020     2021           2022     2023
                                                                                        CR/18/137  Prog.     CR/18/137  Prog.                     Proj.
  Revenues and grants                               29.4      32.6     31.7      31.8        32.7    32.0        32.0     32.1      31.9     32.2           32.4     32.4
   Revenues                                         29.2      30.6     29.6      30.7        31.7    31.1        30.8     31.0      31.0     31.5           31.8     31.8
     Nonextractive revenue                          21.3      26.8     27.9      27.9        27.3    27.9        28.9     27.6      27.5     28.1           28.4     28.4
       Tax revenue                                  16.1      16.9     18.7      19.6        19.8    20.0        20.3     20.2      20.4     20.5           20.6     20.8
       Nontax revenue                                5.2       9.9      9.1       8.3         7.6     7.9         8.6      7.4       7.2      7.6            7.8      7.6
     Extractive revenue                              8.0       3.8      1.7       2.8         4.4     3.2         1.9      3.4       3.5      3.4            3.4      3.4
        Net revenue from oil                         0.4       0.9      0.7       1.2         2.5     1.9         0.2      1.6       1.5      1.4            1.3      1.2
        Mining revenue                               7.5       2.8      1.0       1.6         1.9     1.4         1.7      1.8       2.0      2.0            2.1      2.1
   Grants                                            0.2       2.0      2.2       1.1         1.0     0.8         1.2      1.2       0.9      0.7            0.7      0.6
     Of which: Projects                              0.1       0.6      0.4       0.4         0.2     0.6         0.2      0.3       0.2      0.2            0.2      0.2
""
  Expenditure and net lending                       34.7      36.3     32.3      31.8        32.1    31.7        31.8     31.9      31.6     31.8           31.9     31.8
    Current expenditure                             20.8      20.6     19.0      19.4        18.9    18.5        18.8     19.0      18.9     18.6           18.8     18.8
     Compensation of employees                       8.0       8.4      8.5       8.4         8.8     8.6         8.7      8.8       8.9      9.0            9.0      9.1
     Goods and services                              4.7       4.4      4.0       4.1         4.0     3.9         4.0      4.0       3.7      3.6            3.7      3.7
     Subsidies and transfers 1/                      5.3       4.8      3.8       3.5         3.5     3.6         3.5      3.5       3.4      3.3            3.5      3.5
       Of which: Emergency program                   1.3       1.5      1.1       1.0         1.3     1.3         1.4      1.3       1.4      1.4            1.6      1.6
                   Energy subsidies                  1.0       0.5      0.1       0.2         0.0     0.4         0.0      0.4       0.3      0.3            0.2      0.2
                   Arrears repayments                0.3       0.3      0.2       0.2         0.0     0.0         0.0      0.0       0.0      0.0            0.0      0.0
     Interest                                        1.1       1.3      1.2       1.4         1.5     1.4         1.7      1.4       1.5      1.4            1.3      1.3
       External                                      0.9       0.9      0.9       1.1         1.1     1.0         1.1      1.0       0.9      0.9            0.9      0.9
       Domestic                                      0.3       0.4      0.3       0.3         0.4     0.4         0.6      0.4       0.6      0.5            0.4      0.3
     Special accounts                                0.7       0.2      0.6       0.8         0.4     0.2         0.1      0.5       0.5      0.5            0.4      0.4
     Common reserves                                 0.8       0.8      0.8       0.7         0.7     0.7         0.7      0.7       0.8      0.8            0.9      0.9
     Others                                          0.2       0.6      0.1       0.4         0.0     0.0         0.0      0.0       0.0      0.0            0.0      0.0
    Capital expenditure                             13.9      15.6     13.3      12.4        13.0    12.8        13.0     12.9      12.7     13.2           13.2     13.0
     Foreign-financed investment                     4.2       5.5      3.1       2.4         4.5     3.7         4.4      4.3       4.0      4.0            3.8      3.4
     Domestically financed investment                9.7      10.0     10.3       9.9         8.6     9.1         8.6      8.6       8.7      9.2            9.4      9.6
    Restructuring and net lending                    0.0       0.2      0.0       0.1         0.3     0.4         0.0      0.0       0.0      0.0            0.0      0.0
""
  Primary balance (excl. grants)                    -4.3      -4.5      -1.5      0.3         1.1      0.8         0.7      0.5      1.0      1.1            1.1      1.2
"  Primary balance (excl. grants, prog. def.) 2/       …         …         …        …          0.3      0.6          …       0.5      1.0       …              …        …"
  Primary balance                                   -4.2      -2.5       0.6      1.4         2.1      1.6         1.9      1.7      1.9      1.8            1.8      1.8
  Overal balance (excl. grants)                     -5.5      -5.8      -2.7     -1.2        -0.4     -0.6        -1.0     -0.9     -0.5     -0.3           -0.2     -0.1
  Overall balance                                   -5.3      -3.8      -0.6      0.0         0.5      0.2         0.2      0.3      0.4      0.3            0.5      0.6
""
  Financing                                          5.3       3.8       0.6      0.0        -0.5     -0.2        -0.2     -0.3     -0.4     -0.3           -0.5     -0.6
