V1
KINGDOM OF THE NETHERLANDS—CURAÇAO AND SINT MAARTEN
""
""
""
"                                    Table 2. Curaçao: Government Operations, 2013–23"
                                         (Percent of GDP unless otherwise indicated)
                                                              2013      2014     2015      2016     2017      2018     2019      2020     2021         2022    2023
                                                                                                     Prel.                       Projections
 Total Revenue                                                 29.8      28.4     29.5      42.7     43.7      44.0     43.8      44.0     44.1         44.1    44.2
   Tax Revenue                                                 25.3      24.8     25.1      25.4     25.9      26.4     26.6      26.8     26.9         26.8    26.9
      Taxes on income and profits                              12.0      11.5     11.3      11.3     11.5      11.8     11.9      12.0     12.1         12.1    12.1
      Taxes on property                                         0.8       0.8      1.2       1.1      1.1       1.1      1.2       1.2      1.2          1.2     1.2
      Taxes on goods and services                               9.6       9.6      9.5       9.8     10.1      10.3     10.4      10.4     10.5         10.5    10.5
      Taxes on international transactions                       2.8       2.8      3.0       3.1      3.1       3.0      3.0       3.0      3.0          3.0     3.0
      Other taxes                                               0.1       0.1      0.1       0.1      0.1       0.1      0.1       0.1      0.1          0.1     0.1
   Social security contributions 1/                             0.0       0.0      0.0      13.8     14.3      14.1     14.1      14.1     14.1         14.1    14.1
   Grants                                                       0.3       0.3      1.9       0.7      0.4       0.3      0.3       0.3      0.3          0.3     0.3
   Other revenue                                                4.3       3.3      2.5       2.8      3.1       3.2      2.8       2.8      2.8          2.8     2.8
""
 Total Expenditure                                             30.6      30.2     30.7      47.2     47.2      44.5     44.5      45.0     45.1         45.4    45.4
   Current Expenditure                                         27.4      27.5     28.5      42.2     44.3      42.1     42.0      42.5     42.6         42.5    42.5
      Compensation of employees                                12.6      12.3     12.2      12.3     12.4      12.3     12.2      12.2     12.2         12.2    12.2
      Goods and services                                        3.6       4.0      3.4       3.0      3.8       3.7      3.7       3.7      3.7          3.7     3.7
      Social benefits and transfers 1/ 2/                       9.1       8.8     10.6      24.6     24.8      24.1     24.1      24.6     24.6         24.6    24.6
      Subsidies                                                 1.3       1.2      1.1       1.2      1.3       0.9      1.0       1.0      1.0          1.0     1.0
      Interest                                                  0.9       1.1      1.2       1.1      1.1       1.2      1.1       1.1      1.1          1.0     1.0
   Capital expenditure                                          3.1       2.7      2.1       4.9      2.9       2.4      2.5       2.5      2.5          2.9     2.9
   Sinking fund and contingency                                 0.0       0.0      0.0       0.0      0.0       0.0      0.0       0.0      0.0          0.0     0.0
""
 Overall Balance                                                -0.7     -1.8      -1.2     -4.4      -3.5     -0.5      -0.7     -1.0      -1.0        -1.3    -1.3
 Primary Balance                                                 0.2     -0.7       0.1     -3.4      -2.3      0.7       0.4      0.1       0.2        -0.3    -0.3
""
 Memorandum items:
 Fiscal rules and sustainability indicators
    Interest rule (interest/revenue) (percent) 3/               3.1      3.8       4.2      3.6       3.3      3.1       2.7       2.6      2.7          2.4     2.4
    Current Balance                                             2.3      0.6       0.9      0.5      -0.6      1.9       1.8       1.5      1.5          1.6     1.6
    Current Balance excl. Grants                                2.0      0.3      -1.1     -0.2      -1.0      1.6       1.5       1.2      1.2          1.3     1.3
    Current Balance (Authorities' definition)                   1.5     -0.2       0.0     -0.7      -2.1      0.5       0.4       0.1      0.1          0.2     0.2
    Gross Debt/GDP (percent)                                   34.1     38.6      44.2     45.5      50.4     48.9      48.4      48.1     47.7         47.6    47.5
    Net Debt/GDP (percent)                                     30.7     34.1      36.0     37.2      41.8     42.1      41.8      41.6     41.4         41.6    41.6
    Debt service/revenue (percent)                              3.0      3.9       4.6      2.8       2.9      3.1       2.9       6.7      2.8          2.6     2.5
"    Government deposits (eop, millions of Naf )               192.7    253.6     460.9    465.5     481.5    379.5     379.5     379.5    379.5        379.5   379.5"
""
 Sources: Data provided by the authorities and IMF staff estimates.
" 1/ From 2016, the central government operations include the social security bank (SVB)."
" 2/ Includes transfers to cover the deficit of funds not integrated into the central government budget, such as those for social security/insurance."
 3/ The denominator is the average of total revenue in the previous three years.
""
""
""
""
26    INTERNATIONAL MONETARY FUND
