V1
                                                                                                                    REPUBLIC OF KOREA
""
""
""
"                Table 3. Korea: Statement of Central Government Operations, 2018–26"
""
                                                               Estimates                             Projections
                                             2018      2019        2020     2021       2022          2023      2024        2025     2026
                                                                             (In trillions of won)
""
Revenue                                     435.6     441.1       440.3    454.1      474.6          494.4    516.8       537.7    560.3
 Tax revenue                                293.6     293.5       285.5    298.0      311.9          324.9    339.8       353.5    368.4
 Social contributions                        76.6      80.5        81.6     84.4        89.2          92.5         96.2   100.1    104.2
 Of which: Social security contributions     64.9      69.6        74.5     76.1        80.4          83.4         86.7    90.2     94.0
 Other revenue                               65.3      67.2        73.3      71.7       73.6          77.0         80.8     84.1     87.7
""
Expenditure                                 386.9     434.0       493.3    498.2      526.0          549.7    571.7       591.5    610.0
 Expense                                    377.9     407.9       484.7    489.8      517.6          541.4    563.3       583.2    601.7
 Net acquisition of nonfinancial assets        9.0     26.1          8.6      8.4        8.3           8.3          8.3      8.3      8.3
""
Net lending (+) / borrowing (-)              48.7        7.2       -52.9    -44.1      -51.3         -55.3     -54.8       -53.9    -49.7
 Less: Policy lending                        17.5      19.2        27.0     27.2        28.7          28.5         28.1    26.3     24.4
Overall balance                              31.2     -12.0        -79.9    -71.2      -80.0         -83.7     -83.0       -80.2    -74.1
 Less: Social Security Fund (SSF) balance    41.7      42.4         37.0     38.7       40.3          40.1      40.1        40.5     40.9
Managed balance
 (overall balance excl. SSF)                 -10.6     -54.4     -117.0    -110.0    -120.3      -123.8      -123.0       -120.6   -115.0
""
                                                                             (In percent of GDP)
Revenue                                      22.9      23.0        22.9     22.8        23.0          23.1         23.2    23.3     23.3
 Tax revenue                                 15.5      15.3        14.9     15.0        15.1          15.2         15.3    15.3     15.3
 Social contributions                          4.0       4.2         4.2      4.2        4.3           4.3          4.3      4.3      4.3
 Of which: Social security contributions       3.4       3.6         3.9      3.8        3.9           3.9          3.9      3.9      3.9
 Other revenue                                 3.4       3.5         3.8      3.6        3.6           3.6          3.6      3.6      3.6
""
Expenditure                                  20.4      22.6        25.7     25.1        25.5          25.7         25.7    25.6     25.3
 Expense                                     19.9      21.3        25.2     24.6        25.1          25.3         25.3    25.2     25.0
 Net acquisition of nonfinancial assets        0.5       1.4         0.4      0.4        0.4           0.4          0.4      0.4      0.3
""
Net lending (+) / borrowing (-)                2.6       0.4        -2.8     -2.2       -2.5          -2.6         -2.5     -2.3     -2.1
 Less: Policy lending                          0.9       1.0         1.4      1.4        1.4           1.3          1.3      1.1      1.0
Overall balance                                1.6      -0.6        -4.2     -3.6       -3.9          -3.9         -3.7     -3.5     -3.1
 Less: Social Security Fund balance            2.2       2.2         1.9      1.9        2.0           1.9          1.8      1.7      1.7
Managed balance
 (overall balance excl. SSF)                  -0.6      -2.8        -6.1     -5.5       -5.8          -5.8         -5.5     -5.2     -4.8
""
                                                                             (In percent of GDP)
Memorandum items:
 Primary balance                               2.1      -0.1        -3.3     -2.6       -2.7          -2.7         -2.5     -2.2     -2.2
 Cyclically adjusted balance                   2.6       0.6        -2.1     -1.8       -2.3          -2.5         -2.4     -2.3     -2.1
 Central government debt                     34.3      36.4        43.2     47.3        51.5          55.4         58.8    61.8     64.1
 General government debt                     40.0      42.2        48.7     52.8        57.0          60.9         64.3    67.3     69.6
""
Sources: Ministry of Economy and Finance; and IMF staff estimates and projections.
""
""
""
""
                                                                                      INTERNATIONAL MONETARY FUND                     33
