V1
                                                                                                                                                                                ANGOLA
""
""
""
"                     Table 2b. Angola: Statement of Central Government Operations, 2018–22"
""
                                                                               (Percent of GDP)
""
                                                                                     2018                     2019                     2020                     2021               2022
                                                                                    EFF       Prel.         EFF       Proj.          EFF       Proj.          EFF       Proj.      Proj.
""
Revenue                                                                           20.5        21.5         21.3        19.3         20.9       20.5          20.0       20.4       20.1
  Taxes                                                                           19.2        19.8         20.0        18.1         19.7       19.2          18.8       19.1       18.8
    Oil                                                                           14.2        13.7         15.3        11.5         13.9       12.2          12.4       11.6       11.1
    Non-oil                                                                        5.0         6.2          4.7         6.5          5.8        7.0           6.4        7.5        7.7
  Social contributions                                                             0.6         0.7          0.5         0.6          0.5        0.6           0.5        0.6        0.6
  Grants                                                                           0.0         0.0          0.0         0.0          0.0        0.0           0.0        0.0        0.0
  Other revenue                                                                    0.7         0.9          0.8         0.7          0.7        0.7           0.7        0.7        0.7
""
Expenditure                                                                       20.1        19.4         20.1       19.4          20.8       20.2          20.6       20.1       20.0
  Expense                                                                         16.2        15.0         16.3       16.2          15.8       16.9          15.4       16.7       16.5
    Compensation of employees                                                      6.2         5.7          5.2        5.8           5.1        5.8           5.2        5.8        5.8
    Use of goods and services                                                      3.5         3.2          4.0        2.7           3.4        3.0           3.0        3.0        3.0
    Interest                                                                       4.6         4.5          4.9        5.3           5.1        5.7           4.9        5.4        5.1
      Domestic                                                                     2.5         2.3          2.4        2.5           2.6        2.8           2.3        2.6        2.4
      Foreign                                                                      2.1         2.2          2.4        2.8           2.5        2.8           2.6        2.8        2.7
    Subsidies                                                                      0.5         0.3          0.8        0.6           0.5        0.5           0.5        0.5        0.5
    Other expense                                                                  1.4         1.3          1.5        1.8           1.6        1.8           1.7        2.0        2.0
  Net investment in nonfinancial assets                                            3.9         4.4          3.8        3.3           5.0        3.3           5.3        3.4        3.6
""
Net lending (+) / Net borrowing (-)                                                 0.4        2.1          1.3        -0.1          0.1         0.3         -0.6        0.3        0.1
""
Statistical discrepancy                                                             0.0        0.0           0.0        0.0           0.0        0.0          0.0         0.0       0.0
""
Net acquisition of financial assets (+: increase)                                   0.6        1.2          0.5         1.4          0.4         0.1          0.2       -0.1       -0.1
 Domestic                                                                          -0.4        0.4          0.5         1.3          0.4         0.2          0.2        0.0        0.0
       Cash and deposits 1                                                         -1.3        -0.5         -0.4        0.0           0.3        0.0           0.2        0.0       0.0
       Equity and investment fund shares                                            0.9         0.8          0.9        1.3           0.2        0.2           0.0        0.0       0.0
       Other accounts receivable                                                    0.0         0.0          0.0        0.0           0.0        0.0           0.0        0.0       0.0
     Foreign                                                                        1.0         0.8          0.0        0.1           0.0       -0.1           0.0       -0.1      -0.1
""
Net incurrence of liabilities (+: increase)                                         0.2       -0.9          -0.7        1.5           0.3       -0.2           0.8       -0.4      -0.2
 Domestic                                                                          -2.3       -3.8           0.3        0.1          -0.9       -1.6          -0.9       -0.7      -0.9
   Debt securities                                                                 -0.5       -1.0           3.1        2.3           0.3        0.2           0.0        0.9       0.0
      Disbursements                                                                 9.1        9.7           6.8        6.5           7.4        8.6           5.7        6.8       8.4
      Amortizations                                                                -9.6      -10.6          -3.7       -4.2          -7.1       -8.4          -5.7       -5.8      -8.4
   Loans                                                                              0        0.0           0.0        0.0           0.0        0.0           0.0        0.0       0.0
       Other accounts payable2                                                     -1.8        -2.8         -2.8       -2.2          -1.2       -1.8          -0.9       -1.7      -0.9
     Foreign debt securities                                                        2.5         2.9         -1.1        1.4           1.2        1.4           1.7        0.3       0.7
       Disbursements                                                                7.9         8.2          6.3        8.4           6.0        6.8           6.1        4.7       4.9
         Of which : Budget support under the program                                1.2         1.1          0.8        1.4           1.3        1.9           1.3        1.8       0.0
       Amortizations                                                               -5.4        -5.3         -7.4       -7.1          -4.8       -5.4          -4.4       -4.3      -4.2
""
Memorandum items:
Non-oil primary fiscal balance                                                     -8.8       -6.7         -8.6        -6.0         -8.2        -5.8         -7.7       -5.5       -5.5
"Angola oil price (average, U.S. dollars per barrel)                                72.0       70.6         68.0        55.0         67.5        60.0         64.0       59.0       59.0"
Social expenditures 3                                                               3.1        4.5           3.2        3.6           3.5        3.5           4.0        4.0       4.5
Public sector debt (gross)4                                                        91.0       87.8         79.1        90.6         73.8        83.6         71.9       79.9       75.7
     Of which: Central Government and Sonangol5                                    90.3       87.7         78.6        90.5         73.4        83.4         71.4       79.7       75.5
     Of which : Central Government6                                                84.3       85.1         74.0        87.6         70.9        80.1         69.3       76.6       72.0
Sources: Angolan authorities; and IMF staff estimates and projections.
1
    Historical figures may include valuation effects related to foreign-currency denominated deposits.
2
    Includes repayment of debt owed to Sonangol related to the National Urbanization and Housing Plan (PNUH).
3
"    Spending on education, health, social protection, and housing and community services. Figures for 2018 are preliminary estimates, and for 2019 onwards are projected floors."
4
"    Includes debt of the Central Government, external debt of state oil company Sonangol and state airline company TAAG, and guaranteed debt."
5
    Includes guaranteed and excludes debt owed by the Central Government to Sonangol related to the National Urbanization and Housing Plan (PNUH).
6
    Excludes guaranteed debt and includes debt owed by the Central Government to Sonangol related to the National Urbanization and Housing Plan (PNUH).
""
""
""
""
                                                                                                                          INTERNATIONAL MONETARY FUND                               23
