V1
NICARAGUA
""
""
""
""
"                           Table 3b. Nicaragua: Operations of the Consolidated Public Sector,"
"                                                 2015–25, GFSM 2001"
                                                  (In Percent of GDP)
                                                                         2015       2016        2017       2018        2019        2020       2021       2022       2023        2024       2025
                                                                                                                        Prel.                             Projections
""
 Budgetary central government cash surplus/deficit                        -1.3       -1.1        -0.9       -3.2        -0.5        -4.2       -2.6       -0.9       -0.4        -1.6       -2.0
     Revenue                                                              17.7       18.5        18.7       17.6        19.7       18.4       19.1        19.9       20.1        20.0       20.0
        of which: grants                                                   0.8        0.9         0.9        0.7         0.6         0.5        0.5        0.4          0.5       0.4        0.4
     Expenditure                                                          19.0       19.6        19.7       20.8        20.2       22.6       21.7        20.8       20.6        21.6       22.0
      Excluding Transfers to INSS                                         19.0       19.6        19.7       19.6        19.6       21.1       20.0        19.8       20.2        20.9       21.2
""
 Social Security Institute (INSS) cash surplus/deficit                    -0.3       -0.4        -0.6        0.2         0.0         0.0        0.0        0.0          0.0       0.0        0.0
     Revenue                                                               5.5        5.9         5.9        7.4         7.8         8.6        8.7        8.1          7.3       7.6        7.7
      Of which: Excluding Central Government Transfers                     5.5        5.9         5.9        6.2         7.1         7.1        7.0        7.0          7.0       6.9        7.0
      Of which: Transfers to INSS                                          0.0        0.0         0.0        1.2         0.6         1.5        1.7        1.1          0.3       0.7        0.8
     Expenditure                                                           5.8        6.3         6.5        7.2         7.8         8.6        8.7        8.1          7.3       7.6        7.7
 Managua municipality (ALMA) cash surplus/deficit                          0.1       -0.1        -0.1        0.1         0.1        -0.2       -0.5       -0.3       -0.3        -0.3       -0.3
     Revenue                                                               1.3        1.0         1.1        1.0         0.9         1.2        1.2        1.1          1.2       1.2        1.2
        of which : grants                                                  0.1        0.0         0.0        0.0         0.0         0.0        0.0        0.0          0.0       0.0        0.0
     Expenditure                                                           1.2        1.1         1.2        0.9         0.8         1.4        1.7        1.4          1.4       1.4        1.4
                                              1/
 Public enterprises cash surplus/deficit                                  -0.5       -0.5        -0.5       -0.9        -1.1        -1.6       -1.1       -1.5       -1.6        -1.6       -1.8
     Revenue                                                               4.4        4.4         4.4        3.8         4.1         3.6        3.9        3.9          3.9       3.9        3.9
        of which: Grants (external)                                        0.2        0.0         0.1        0.0         0.0         0.0        0.1        0.1          0.1       0.1        0.1
     Expenditure                                                           4.9        4.9         5.0        4.7         5.1         5.2        5.0        5.4          5.5       5.5        5.7
""
 Non-financial public sector                                                                                -1.3
     Cash receipts from operating activities                              27.4       28.6        29.2       27.9        30.6       29.0       30.0        30.7       31.0        30.9       30.8
        Taxes                                                             16.5       17.1        17.4       16.4        18.4       17.5       18.2        18.8       19.0        18.9       18.9
        Social contributions                                               5.2        5.6         5.8        6.2         6.7         6.6        6.5        6.5          6.5       6.5        6.5
        Grants                                                             1.1        0.9         1.0        0.7         0.6         0.5        0.5        0.5          0.5       0.5        0.5
        Other revenue                                                      4.5        5.0         5.0        4.7         5.0         4.4        4.7        4.9          5.0       4.9        4.9
     Cash payments for operating activities                               22.6       23.9        24.2       25.2        26.2       28.1       27.1        26.4       26.2        27.0       27.5
        Compensation of employees                                          7.4        7.5         7.6        8.0         8.2         8.6        8.7        8.7          8.6       8.6        8.6
