V1
                                                                                                                                                           REPUBLIC OF SERBIA
""
""
""
"                        Table 6b. Serbia: General Government Fiscal Operations, 2016–24   "
                                                  (Percent of GDP)
                                                               2016      2017     2018               2019                 2020                   2021             2022      2023      2024
""
                                                                                             CR 19/238      Proj. CR 19/238        Proj. CR 19/238        Proj.     Proj.     Proj.    Proj.
""
Revenue                                                          40.8      41.5      41.5            40.8    41.4        40.1      40.2         39.8      39.8      39.5      39.2     38.9
 Taxes                                                           35.1      36.1      36.0            36.0    36.5        35.8      35.8         35.6      35.5      35.3      35.0     34.8
   Personal income tax                                            3.4       3.5       3.5             3.6     3.7         3.6       3.7          3.5       3.6       3.6       3.5      3.5
   Social security contributions 2/                              11.7      11.9      12.2            12.1    12.4        12.2      12.4         12.1      12.3      12.3      12.2     12.2
   Taxes on profits                                               1.8       2.4       2.2             2.4     2.4         2.2       2.0          2.3       2.1       2.1       2.0      2.0
   Value-added taxes                                             10.0      10.1       9.9            10.1    10.1        10.2      10.0         10.1       9.9       9.8       9.8      9.7
   Excises                                                        5.9       5.9       5.7             5.4     5.6         5.4       5.3          5.4       5.3       5.3       5.2      5.1
   Taxes on international trade                                   0.8       0.8       0.9             0.9     0.9         0.9       0.9          0.9       0.9       0.9       0.9      0.9
   Other taxes                                                    1.5       1.5       1.5             1.4     1.5         1.4       1.4          1.4       1.4       1.4       1.4      1.4
 Non-tax revenue                                                  5.3       5.1       5.2             4.5     4.6         4.0       4.1          3.9       4.0       4.0       3.9      3.9
 Capital revenue                                                  0.2       0.1       0.1             0.0     0.0         0.0       0.0          0.0       0.0       0.0       0.0      0.0
 Grants                                                           0.2       0.2       0.3             0.3     0.3         0.3       0.3          0.3       0.3       0.3       0.3      0.2
""
Expenditure                                                      41.9      40.4      40.9            41.3    42.0        40.7      40.7         40.4      40.3      40.0      39.7     39.4
 Current expenditure                                             37.9      36.7      36.4            36.7    37.2        36.1      35.9         35.9      35.6      35.4      35.2     35.0
