V1
                                                                                                                                                                           REPUBLIC OF SERBIA
""
""
""
"                         Table 6b. Serbia: General Government Fiscal Operations, 2018-2026   "
                                                    (Percent of GDP)
                                                                2018       2019              2020                  2021                     2022                  2023           2024       2025     2026
""
                                                                                       CR 21/8        Est.    CR 21/8       Proj.      CR 21/8       Proj. CR 21/8       Proj.     Proj.     Proj.    Proj.
""
Revenue                                                             41.5     42.1            40.3    41.3          40.8      41.7          41.3      41.4      41.2       41.6      41.4      41.4    41.3
 Taxes                                                              35.9     36.8            35.5    36.4          36.6      37.5          37.3      37.3      37.3       37.6      37.6      37.7    37.8
   Personal income tax                                               3.5      3.8             3.7     3.7           3.8       4.0           3.9       3.8       3.9        3.8       3.9       4.0     4.1
   Social security contributions 2/                                 12.2     12.5            11.9    12.3          13.2      13.7          13.5      13.5      13.3       13.2      13.3      13.3    13.3
   Taxes on profits                                                  2.2      2.3             2.2     2.2           1.8       1.8           1.8       2.0       1.9        2.3       2.3       2.3     2.3
   Value-added taxes                                                 9.9     10.2             9.9    10.1          10.2      10.1          10.2      10.1      10.2       10.1      10.1      10.0    10.0
   Excises                                                           5.7      5.7             5.4     5.6           5.3       5.4           5.5       5.5       5.5        5.7       5.7       5.7     5.7
   Taxes on international trade                                      0.9      0.9             0.9     1.0           0.9       1.0           0.9       1.0       0.9        1.0       1.0       1.0     1.0
   Other taxes                                                       1.5      1.5             1.4     1.5           1.4       1.5           1.5       1.5       1.5        1.5       1.5       1.5     1.5
 Non-tax revenue                                                     5.2      4.8             4.4     4.4           3.9       4.0           3.7       3.8       3.6        3.6       3.5       3.3     3.2
 Capital revenue                                                     0.1      0.2             0.0     0.3           0.0       0.0           0.0       0.0       0.0        0.0       0.0       0.0     0.0
 Grants                                                              0.3      0.3             0.3     0.2           0.3       0.3           0.3       0.3       0.3        0.3       0.3       0.3     0.3
""
Expenditure                                                         40.9     42.3            49.2    49.4          43.8      48.7          42.8      44.4      42.1       43.1      42.6      42.5    42.4
 Current expenditure                                                36.4     36.9            43.1    43.1          37.6      40.9          36.7      37.2      36.5       36.5      36.1      36.0    35.9
   Wages and salaries 3/                                             9.2      9.5            10.4    10.6          10.2      10.4          10.0      10.0        9.9       9.8       9.7       9.6     9.5
   Goods and services                                                8.1      8.7            11.2    11.1           8.9      10.4           8.5        9.1       8.5       8.6       8.4       8.4     8.3
   Interest                                                          2.1      2.0             2.0     2.0           1.9       1.9           1.8        1.9       1.9       1.9       1.9       1.9     2.0
   Subsidies                                                         2.2      2.2             4.7     4.6           2.2       3.7           2.2        2.3       2.2       2.3       2.3       2.3     2.3
   Transfers                                                        14.7     14.5            14.7    14.8          14.4      14.5          14.1      14.0      13.9       13.8      13.8      13.8    13.8
