V1
                                                                                                                                                                REPUBLIC OF SERBIA
""
""
""
"                       Table 6a. Serbia: General Government Fiscal Operations, 2018-2026   "
                                                  (Billions of RSD)
                                                                    2018       2019       2020           2021                    2022                   2023             2024       2025       2026
""
                                                                                             Prel. CR 21/132      Proj. CR 21/132         Proj. CR 21/132        Proj.     Proj.      Proj.        Proj.
""
"Revenue                                                              2,105     2,279      2,255       2,480      2,679        2,645      2,804       2,855      3,039     3,273      3,509     3,758"
" Taxes                                                               1,822     1,994      1,991       2,225      2,397        2,384      2,527       2,586      2,751     2,974      3,202     3,441"
   Personal income tax                                                 179       204          204        236       253          244        274         264        298       324       354          388
"   Social security contributions 2/                                    620       676          674        816       855          860        926         910        991     1,084      1,167     1,255"
   Taxes on profits                                                    112       127          123        107       157          126        145         156        178       193       207          221
   Value-added taxes                                                   500       551          549        600       654          644        684         695        741       797       851          908
   Excises                                                             290       307          306        323       329          352        338         393        371       393       426          456
   Taxes on international trade                                         44        48           52         57        59            62        63           67        68         74        79           85
   Other taxes                                                          77        82           83         86        90            96        96         102        103       109       118          127
 Non-tax revenue                                                       263       259          239        235       262          241        252         247        260       268       277          285
 Capital revenue                                                           6      11           14           0         0            0         0             0         0          0          0          0
 Grants                                                                 15        15           11         20        20            21        26           22        28         30        30           32
""
""
"Expenditure                                                          2,073     2,290      2,698       2,892      2,983        2,834      3,004       2,959      3,148     3,362      3,601     3,858"
" Current expenditure                                                 1,845     2,002      2,353       2,428      2,474        2,380      2,490       2,505      2,643     2,815      3,013     3,226"
   Wages and salaries 3/                                               469       516          579        616       629          638        673         675        728       771       829          890
   Goods and services                                                  412       472          606        618       661          579        618         589        632       667       704          740
   Interest                                                            109       109          110        114       114          121        119         134        134       142       155          169
   Subsidies                                                           110       121          251        219       214          145        166         156        179       193       207          221
"   Transfers                                                           746       783          806        862       858          896        915         951        970     1,042      1,119     1,206"
     Pensions 4/                                                       525       568          599        627       622          652        680         690        728       777       831          891
     Other transfers 5/                                                221       215          207        235       236          244        235         261        242       265       288          316
 Capital expenditure                                                   199       266          293        430       478          402        486         417        488       528       563          610
 Net lending                                                               9      11           44         22        22            32        13           26          7          7          7          8
 Amortization of activated guarantees                                   20        11             7        12          8           21        15           10        11         12        17           13
""
Fiscal balance                                                          32       -11         -443      -412       -304         -189       -200        -104       -109        -90       -92         -100
""
Financing                                                              -32        11          443        412       304          189        200         104        109         90        92         100
 Privatization proceeds                                                    3      49           53           0         0            0         0             0         0          0          0          0
 Equity investment                                                         0     -26             0          0         0            0         0             0         0          0          0          0
 Domestic                                                               48       -59          169        156        18          139        148           52        37         19       -64          -67
 External                                                              -84        47          221        257       287            50        52           52        72         70      157          167
   Program                                                                 0          0          0          0         0            0         0             0         0          0          0          0
   Project                                                              79        90           70        114       104          151        142         150        167       167       167          167
   Bonds and loans                                                      40       213          355        325       351            31       109           31       116       131       100          103
   Amortization                                                       -202      -256         -204      -182       -168         -132       -199        -130       -211      -228      -110          -103
Memorandum items:
 Gross 1 wages and salaries                                            397       440          495        525       537          545        577         576        621       658       707          760
 Arrears accumulation (domestic)                                           1          2        -3          -1         0           -1        -1            -1         0          0          0          0
 Quasi-fiscal support to SOEs (gross new issuance of
 guarantees)                                                            38        32           33           4       37             8         8             9         9          5          5          5
 Government deposits (stock)                                           105       212          207        129       268          129        278         147        298       298       298          298
 Gross public debt 6/                                                 2760      2860         3185      3584       3582         3762      3798         3845       3933      4022      4118       4225
 Gross public debt (including restitution) 6/                         3003      3103         3428      3808       3825         3966      4033         4028       4151      4220      4296       4383
 Nominal GDP (billions of dinars)                                     5073      5422         5502      5942       6147         6389      6725         6868       7295      7831      8407       9001
""
  Sources: Ministry of Finance; and IMF staff estimates and projections.
""
"1/ Includes the republican budget, local governments, social security funds, and the Road Company, but excludes indirect budget beneficiaries (IBBs) that are reporting only on an annual basis."
2/ Includes employer contributions.
3/ Including severence payments. Includes employer contributions.
4/ Includes RSD10 billion military pension payment in 2015 following a Constitution Court ruling.
"5/ Excluding foreign currency deposit payments to households, reclassified below the line."
"6/ Excludes state guarantees on bank loans under the credit guarantee scheme introduced in response to the COVID-19 crisis, estimated at 0.85 percent of GDP as of end-April 2021."
""
""
""
""
                                                                                                                            INTERNATIONAL MONETARY FUND                                        31
