V1
                                                                                                                                                           MONGOLIA
""
""
""
""
"                         Table 2b. Mongolia: Summary Operations of the General Government, 2015–23"
                                                                (In percent of GDP)
""
                                                                  2015      2016          2017                      2018               2019   2020      2021   2022    2023
                                                                                                                     4th
                                                                     Act.           EFF          Act.     EFF                Proj.              Proj.
                                                                                                                   review
""
""
Total revenue and grants                                          25.1      23.5     24.7          29.2    26.3       27.4     30.5    31.3   30.4      30.0   29.4    29.3
Current revenue 1/                                                24.8      23.2     24.1          29.0    25.9       27.0     30.1    30.8   29.9      29.5   28.9    28.8
   Tax revenue and social security contributions                  22.1      20.4     21.2          25.7    22.9       24.3     26.9    27.2   26.3      25.8   25.2    25.2
      Income taxes                                                 5.1       4.4      4.3           5.9     4.7        5.5      6.1     6.5    6.1       6.1    6.0     6.1
        CIT                                                        3.0       2.2      2.0           3.5     2.0        3.2      3.7     3.9    3.5       3.5    3.4     3.5
        PIT                                                        2.1       2.2      2.3           2.4     2.7        2.3      2.4     2.6    2.6       2.6    2.6     2.6
      Social security contributions                                4.4       4.3      4.6           4.8     5.1        4.7      4.7     5.0    5.2       5.2    5.1     5.1
      VAT                                                          4.5       4.8      4.9           6.0     5.2        5.7      6.3     6.2    5.8       5.6    5.3     5.2
      Excise taxes                                                 2.6       2.6      1.9           1.9     2.4        2.2      2.2     2.2    2.2       2.2    2.2     2.2
      Customs duties and export taxes                              1.4       1.4      1.6           1.9     1.7        1.8      2.0     1.9    1.8       1.7    1.5     1.4
      Other taxes                                                  4.2       2.9      3.9           5.2     3.9        4.5      5.6     5.5    5.2       5.2    5.1     5.2
   Non-tax revenue                                                 2.7       2.8      2.9           3.2     3.0        2.8      3.2     3.6    3.6       3.6    3.6     3.6
Capital revenue and grants                                         0.2       0.3      0.6           0.2     0.4        0.4      0.4     0.5    0.5       0.5    0.5     0.5
""
Total expenditure and net lending                                 33.6      40.5     35.3          31.1    34.8       32.1     31.6    33.7   32.4      30.5   29.8    29.4
 Current expenditure                                              24.4      27.4     27.6          25.6    27.4       24.2     23.7    23.7   23.1      22.6   22.4    21.9
    Wages and salaries                                             7.4       7.3      6.8           6.5     6.5        6.0      6.1     6.3    6.1       6.1    6.1     6.1
    Purchase of goods and services                                 4.7       5.8      5.5           4.9     5.4        4.7      4.7     4.9    4.8       4.8    4.8     4.8
    Subsidies                                                      0.5       1.0      0.9           1.0     0.9        0.8      0.8     0.7    0.7       0.7    0.7     0.7
    Transfers                                                      9.0       9.5      9.3           9.1     9.1        8.9      8.7     8.9    9.1       8.9    8.8     8.7
    Interest payments 2/                                           2.9       3.9      5.1           4.0     5.5        3.7      3.6     2.8    2.3       2.0    1.9     1.6
 Capital expenditure and net lending 3/                            9.2      13.1      7.7           5.5     7.5        8.0      7.9    10.0    9.4       7.9    7.4     7.4
   Capital expenditure                                             6.0       9.9      6.2           6.1     5.9        6.5      6.4     9.1    8.3       6.8    6.4     6.4
      Domestically-financed                                        5.0       7.0      3.6           4.0     2.9        3.8      3.3     6.1    6.3       4.9    4.4     5.0
         o/w DBM noncommercial spending                            1.9       1.0      0.7           0.0     0.0        0.0      0.0     0.0    0.0       0.0    0.0     0.0
      Foreign-financed                                             1.1       2.9      2.5           2.0     2.9        2.6      3.1     3.0    2.0       1.9    1.9     1.4
    Net lending                                                    3.1       3.2      1.5          -0.5     1.6        1.5      1.5     0.9    1.1       1.0    1.0     1.0
         o/w DBM commercial spending 4/                            3.1       1.0      0.6          -1.7     0.6        0.8      0.8     0.5    0.5       0.5    0.5     0.5
         o/w Mortgage program net lending                          0.0       0.0      0.4           0.0     0.4        0.4      0.4     0.3    0.3       0.3    0.3     0.3
""
Overall balance (IMF definition)                                   -8.5     -17.0    -10.6         -1.9     -8.5      -4.7      -1.1   -2.3   -2.0      -0.5   -0.4    -0.1
"Overall balance (IMF definition, excl. DBM)                        -5.5     -15.9    -10.0         -3.7     -8.0      -3.9      -0.3   -1.9   -1.5       0.0    0.1     0.4"
