V1
CENTRAL AFRICAN REPUBLIC
""
""
""
"     Table 2b. Central African Republic: Central Government Financial Operations, 2016–23"
                                       (In percent of GDP)
                                                            2016      2017             2018              2019    2020    2021   2022   2023
                                                                       Est.       4th Rev. Proj.                        Proj.
""
                                                                                          (In percent of GDP)
""
 Revenues                                                    14.1       13.7         16.6     17.5       18.8    18.3    17.9   18.0   18.1
  Domestic revenue                                            8.2        8.3          9.2      9.3       10.7    10.9    11.2   11.5   11.8
   Tax revenue                                                7.5        7.5          8.4      8.5        8.6     8.9     9.2    9.5    9.8
     Taxes on profits and property                            1.8        1.3          2.1      1.8        2.1     1.7     1.7    1.8    1.8
     Taxes on goods and services                              3.8        3.6          4.2      4.3        4.4     4.1     4.3    4.4    4.5
      Of which: VAT                                           2.2        2.6          2.5      2.7        2.7     3.0     3.1
     Taxes on international trade                             1.9        2.6          2.1      2.4        2.2     3.1     3.2    3.3    3.4
   Non-tax revenue                                            0.7        0.8          0.8      0.8        2.1     2.1     2.1    2.1    2.1
  Grants                                                      6.0        5.4          7.4      8.3        8.1     7.4     6.6    6.4    6.3
   Program                                                    3.7        1.9          3.3      3.1        2.8     2.0     1.8    1.6    1.4
   Project                                                    2.3        3.5          4.2      5.2        5.3     5.4     4.8    4.8    4.9
""
""
 Expenditure 1                                               12.6       14.8         15.8     16.8       18.1    18.4    17.7   17.7   17.7
 Primary Spending                                             9.2       10.5         10.6     10.7       11.9    12.1    12.1   12.1   12.1
  Current primary expenditure                                 9.0        9.7          9.2      9.6       10.2    10.3    10.3   10.3   10.3
    Wages and salaries                                        5.4        5.1          5.0      5.0        4.9     5.0     5.0    5.0    5.0
    Transfers and subsidies                                   1.7        2.2          2.2      2.3        2.7     2.6     2.6    2.6    2.6
    Goods and services                                        1.9        2.5          2.0      2.3        2.7     2.7     2.7    2.7    2.7
""
     Interest                                                 0.6           0.3         0.3    0.3         0.3    0.3     0.3    0.3    0.3
       External                                               0.3           0.2         0.2    0.2         0.2    0.2     0.2    0.2    0.2
       Domestic                                               0.2           0.2         0.2    0.2         0.1    0.1     0.1    0.1    0.1
""
     Capital expenditure                                      3.1           4.8         6.3    6.9         7.5    7.8     7.2    7.2    7.1
      Domestically financed                                   0.3           0.8         1.5    1.1         1.7    1.8     1.8    1.9    1.9
      Externally financed                                     2.8           4.0         4.8    5.8         5.8    5.9     5.3    5.3    5.3
""
 Overall balance
  Excluding grants                                           -4.4       -6.5         -6.6     -7.6        -7.4   -7.4    -6.5   -6.2   -5.9
       Of which: domestic primary balance 2                  -1.1       -2.2         -1.4     -1.4        -1.2   -1.2    -0.9   -0.6   -0.3
     Including grants                                         1.6       -1.1          0.9      0.7         0.7   -0.1     0.1    0.3    0.4
""
  Net change in arrears ((-) = reduction)                    -0.3       -1.0         -4.0     -2.7        -3.4    0.0     0.0    0.0    0.0
    Domestic                                                 -0.6       -0.8         -3.9     -2.6        -3.4    0.0     0.0    0.0    0.0
    of which : Social arrears                                                        -3.2     -1.5        -3.4    0.0
    External                                                  0.2       -0.2         -0.1     -0.1         0.0    0.0     0.0    0.0    0.0
 Errors and omissions                                         0.1        0.4          0.0      0.0         0.0    0.0     0.0    0.0    0.0
" Overall balance, cash basis                                  1.3       -1.7         -3.1     -2.0        -2.7   -0.1     0.1    0.3    0.4"
""
 Identified financing                                        -1.3        1.7          3.1      2.0         2.7    0.1    -0.1   -0.3   -0.4
"   External, net                                              0.0        1.1          0.1      0.2         0.1    0.1     0.1    0.1    0.2"
    Project loans                                             0.5        0.5          0.6      0.6         0.6    0.5     0.5    0.5    0.4
    Program loans                                             0.0        0.8          0.0      0.0         0.0    0.0     0.0    0.0    0.0
    Amortization                                             -0.8       -0.2         -0.5     -0.5        -0.4   -0.4    -0.4   -0.3   -0.2
    Exceptional financing                                     0.3        0.0          0.0      0.0         0.0    0.0     0.0    0.0    0.0
"   Domestic, net                                             -1.3        0.6          3.0      1.9         2.5    0.0    -0.2   -0.4   -0.6"
    Banking system                                           -1.3        0.0          3.0      1.9         2.5   -0.4    -0.6   -1.0   -1.5
      BEAC                                                   -0.7        0.7          3.2      2.1         2.7   -0.2    -0.4   -0.8   -1.3
      of which: Counterpart to IMF resources (BEAC)           0.9        1.9          2.4      2.2         0.8   -0.3    -0.3   -0.5   -0.8
      Commercial banks                                       -0.6       -0.7         -0.2     -0.2        -0.2   -0.2    -0.2   -0.2   -0.2
    Nonbank                                                   0.0        0.0          0.0      0.0         0.0    0.4     0.3    0.6    0.9
    Exceptional financing 4                                   0.0           0.6         0.0    0.0         0.0    0.0     0.0    0.0    0.0
 Residual financing need                                      0.0           0.0         0.0    0.0         0.0    0.0     0.0    0.0    0.0
""
 Memorandum items:
 Total government debt                                       56.0       52.8         47.0     48.5       42.2    39.2    36.4   33.8   31.5
 Government domestic debt3                                   26.3       25.1         21.2     22.5       18.0    16.6    15.3   14.0   12.9
     Sources: C.A.R. authorities and IMF staff estimates and projections.
 1
     Expenditure is on a cash basis.
 2
"     Excludes grants, interest payments, and externally-financed capital expenditure."
 3
     Including arrears and on-lending of IMF-resources.
 4
     Due to new loan agreements with commercial banks .
""
""
""
""
26      INTERNATIONAL MONETARY FUND
