V1
ECUADOR
Table 3b. Ecuador: Operations of the Non-Financial Public Sector (Net Accounting)
"(in percent of GDP, unless otherwise indicated)"
"Prel,    Est. __ Proj. _     __ Projections"
a TS NG TN SS
Revenue                                                                                                     33.6         30.3         32.0           35.3          33.4          36.2         29.8         30.9         31.4         31.9         32.2         32.2
"Oil revenue, net 2/                                                                                     6.5            5.4           5.6             7.6            7.2             8.0           41           44           4.6           5.1            5.3           5.3"
"Nonpetroleum revenue                                                                  25.9        24,3        24.4          25.1          23.7         26.2        23.4        24.0        24.1         24.1         24,2        24,3"
Taxes                                                                                                       15.7          14.0          13.5            14.3           13.5           13.7          13.1          13.7          13.8          13.8          13.9          14.0
Social security contributions 3/                                                                 5.1             47             5.2               5.2              5.5              5.6            5.5            5.5            5.5            5.5            5.5            5.5
Other                                                                                                        5.1             5.5            5.7              5.6             48             6.9           48           48           48           48           48           48
Operating surplus of public enterprises                                                      11            0.6           2.0             2.6            24             24           2.3           2.6           27           28           28           27
O/w profits of oil companies withheld for investment                        0.8           0.5           2.0             2.6            2.3             2.3           2.2           2.4           2.6           2.6           2.6           2.5
Expenditure                                                                                               39.7         38.6         36.5           38.5          36.6          35.5         37.4         35.7         34.5         34.3         33.8         33.3
Primary expenditure                                                                                                                38.2              37.0              34.4                 36.0               33.9                32.5             34.3              32.4             31.2              30.6             29.8             29.2
Current                                                                                                   26.3          25.1          25.1            25.7           26.1            26.3          26.5          25.3          25.0          25.3          25.3          25.1
Wages and salaries                                                                               10.0           10.0            9.9              9.6             9.5              9.5          10.3            9.9            9.9            9.9            9.9            9.7
Purchases of goods and services                                                     5.1            47           48             44            43             4.8           4.6           3.9           3.7           3.7           3.7           3.7
Social security benefits 3/                                                                  43            47            48              5.0             5.4             5.2            5.8            5.8            5.8            5.8            5.8            5.8
Other                                                                                                  6.9            5.7            5.5              6.7             6.9             6.9            5.8            5.6            5.6            5.8            5.9            6.0
Cost of imports of oil derivatives                                              3.8           2.3           2.8             3.8            41             3.6           2.5           2.8           3.1            3.3           3.4           3.4
Payments to private oil companies (SH) 4/                                      1.4              1.1               1.3                14               1.2               1.2              1.3             0.9             0.7             0.7             0.7             0.6
Other                                                                                             1.7            2.2            14              1.5             1.5             2.1            2.0            1.8            1.9            1.9            1.9            1.9
Capital                                               11.9     11.9      9.3      9.6      7.8      6.2     7.8     7.1      6.1      5.3     45     4.1
Fixed capital spending                                                                10.3         10.3           8.3             9.2            7.6            5.5           7.6           7.0           6.0           5.2           44           3.9
O/w investment in oil                                                  2.8         24         1.7          1.5          1.5          1.7         1.9         1.8         1.8         1.7         1.7         1.6
Net-lending                                                                                        1.7            1.6            1.0              0.4             0.1              0.8            0.1            0.1            0.1            0.1            0.1            0.1
Extra budgetary expenses                                                                                                                            0.7             0.0
Primary balance                                                                                                             -4.7            -6.7            -2.3               -0.7             -0.5               3.7            -4.5            -1.5             0.2              1.3              24             3.1
Interest                                                                                                         1.4            1.6           2.1              25            2.7            3.0           3.1           3.3           3.4           3.7           4.0           41
O/w external                                                                                      1.2           13           1.8             2.2            24            2.6           2.8           3.0           3.0           3.3           3.5           3.7
Current balance                                                                                                    5.8            3.7            48               6.4             4.6              6.9            0.2            2.3            3.0            2.9            2.9            3.0
