V1
                                                                                                                                                  DEMOCRATIC REPUBLIC OF THE CONGO
""
""
"      Table 3b. Democratic Republic of the Congo: Central Government Financial Operations,"
                                            2020-26   
                                         (Percent of GDP)
                                                                                                   2020                  2021                        2022                      2023      2024       2025       2026
                                                                                           CR No.                    CR No.                     CR No.
                                                                                                            Prel.                  Proj.                       Proj.           Proj.      Proj.      Proj.      Proj.
                                                                                           21/168                   21/168                      21/168
"                                                                                                                                (Percent of GDP, unless otherwise indicated)"
Revenue and grants                                                                                9.8       9.0       11.2         12.0           12.2        12.3             12.7      13.9       14.4       14.4
  Revenue 2/                                                                                      8.7        8.7      10.2         10.8            11.4       11.2             12.2      13.4       14.1       14.1
    Tax revenue                                                                                   6.2        6.2        7.4          7.7            8.5         8.4             9.5       10.6       11.4       11.5
      Income tax                                                                                  2.6        2.6        3.5          3.5            4.0         3.8             4.4        4.4        5.1        5.6
        Individuals                                                                               1.2        1.2        1.4          1.4            1.5         1.3             1.3        1.3        1.3        1.4
        Businesses                                                                                1.0        1.0        2.0          2.0            2.3         2.2             2.9        2.9        3.6        3.9
      Taxes on goods and services                                                                 2.8        2.8        3.4          3.3            3.8         3.7             4.1        4.9        5.0        4.6
        Value-added tax/Turnover tax                                                              2.2        2.2        2.6          2.6            2.9         3.0             3.2        3.7        3.8        3.8
        Excises                                                                                   0.6        0.6        0.7          0.6            0.9         0.7             0.9        1.2        1.2        0.8
      Taxes on international trade and transactions                                               0.8        0.8        0.5          0.9            0.7         0.9             1.0        1.3        1.3        1.3
  Non-tax revenue                                                                                 2.4        2.4        2.8          3.0            2.8         2.8             2.7        2.7        2.7        2.7
    Revenue from natural resources and telecommunications                                         1.1        1.1        1.2          1.4            1.3         1.2             1.3        1.3        1.3        1.3
      Mining royalties                                                                            0.7        0.7        0.7          0.8            0.7         0.8             0.8        0.8        0.7        0.7
      Oil royalty and rent                                                                        0.1        0.1        0.1          0.2            0.1         0.2             0.2        0.2        0.2        0.2
      Telecommunications                                                                          0.2        0.2        0.3          0.2            0.3         0.1             0.3        0.3        0.3        0.3
      Dividents from state-owned enterprises                                                      0.2        0.2        0.1          0.1            0.1         0.1             0.1        0.1        0.1        0.1
    Fees from sectoral ministries                                                                 0.3        0.3        0.5          0.4            0.6         0.5             0.4        0.4        0.4        0.4
    Special accounts and budgets                                                                  0.9        0.9        0.9          1.1            0.9         1.0             0.9        0.9        0.9        0.9
  Grants                                                                                          1.0        0.2        1.0         1.2             0.8         1.2             0.5        0.5        0.3        0.2
    Project                                                                                       0.9        0.0        0.7          0.8            0.3         0.7             0.5        0.4        0.3        0.2
    Budget support                                                                                0.1        0.2        0.3          0.4            0.5         0.4             0.0        0.1        0.0        0.0
Expenditure                                                                                      11.9      10.1       12.9         13.8           13.4        14.2             14.7      15.2       15.8       16.1
  Current expenditure                                                                             9.6        9.6        9.5         9.7             9.4       10.0              9.9      10.0         9.8        9.7
    Wages                                                                                         5.3        5.3        4.7          4.8            4.7         5.0             5.0        5.0        5.0        5.0
    Interest due                                                                                  0.2        0.2        0.2          0.2            0.3         0.3             0.3        0.3        0.3        0.4
      External                                                                                    0.1        0.1        0.1          0.0            0.1         0.1             0.1        0.2        0.2        0.1
      Domestic                                                                                    0.2        0.2        0.1          0.1            0.1         0.1             0.2        0.2        0.2        0.2
    Goods and services                                                                            1.6        1.6        2.1          2.1            2.1         2.1             2.1        2.1        2.1        2.1
    Subsidies and other current transfers                                                         2.5        2.5        2.4          2.6            2.3         2.6             2.5        2.5        2.3        2.2
      Subsidies (incl. VAT reimbursements)                                                        1.5        1.5        1.4          1.4            1.3         1.5             1.4        1.5        1.3        1.2
      Special accounts and budgets                                                                0.9        0.9        0.9          1.1            0.9         1.0             0.9        0.9        0.9        0.9
