V1
                                                                                                                                                                           RWANDA
""
""
""
"             Table 2b. Rwanda: Budgetary Central Government Flows, GFSM 2014 Presentation,"
                                            FY20/21–25/261
                                                                                    (percent of GDP)
""
                                                               2020/21                  2021/22             2022/23                2023/24                2024/25             2025/26
                                                            4th                      4th                  4th                    4th                    4th
                                                                       Prel.                   Proj.               Proj.                  Proj.                  Proj.      Auth.        Proj.
                                                           Review                   Review               Review                 Review                 Review
""
Revenue                                                        25.0      25.0          24.2       24.6     24.4       24.4        24.6       24.8         24.8      24.3      25.1        24.5
Taxes                                                          15.8      15.8          15.9       15.4     16.4       16.0        16.8       16.4         17.0      16.7      17.5        17.0
"  Taxes on income, profits, and capital gains                   6.7       6.8           6.7        6.9      6.7        7.0         6.7        7.0          6.8       7.1       6.9         7.2"
  Taxes on property                                             0.2       0.2           0.2        0.2      0.2        0.3         0.3        0.3          0.2       0.3       0.2         0.3
  Taxes on goods and services                                   7.6       7.5           7.6        7.2      8.1        7.4         8.2        7.5          8.2       7.6       8.2         7.7
  Taxes on international trade and transactions                 1.2       1.2           1.3        1.1      1.4        1.4         1.6        1.6          1.7       1.7       2.1         1.9
Grants                                                          5.7       5.5           5.5        5.5      5.4        5.8         5.2        5.9          5.2       5.1       4.9         5.0
  Current                                                       2.7       2.6           2.5        2.6      3.1        3.1         3.0        2.9          3.0       3.0       2.7         3.0
  Capital                                                       2.9       2.9           3.0        2.9      2.3        2.8         2.2        3.0          2.3       2.1       2.1         2.0
    of which Vaccine                                            0.0        --           0.5        0.5      0.0         --         0.0         --          0.0        --       0.0          --
Other revenue                                                   3.6       3.7           2.8        3.7      2.7        2.5         2.7        2.5          2.7       2.5       2.7         2.5
    of which CCRT                                                 0       0.3             0        0.3       --         --          --         --           --        --        --          --
Expense                                                        20.4      20.3          20.4       20.6     19.8       18.8        18.2       18.0         17.9      17.8      17.6        17.1
  Compensation of employees                                     3.0       2.9           3.2        2.7      3.4        2.7         3.3        2.8          3.3       2.9       3.4         2.9
  Use of goods and services                                     6.2       6.1           4.8        5.5      4.9        5.2         4.3        4.9          4.4       4.9       4.5         4.7
      of which: Covid-19 spending                               0.3       0.3           1.1        1.0       --         --          --         --           --        --       0.0         0.0
       of which: Vaccine                                        0.2       0.0           1.0        0.8       --         --          --         --           --        --       0.0         0.0
      of which: SDR allocation (2021)                                      --                      0.4
  Interest                                                      1.6       1.8           2.3        2.2       2.4       2.3          2.2       2.2          2.1       2.0        1.9         1.8
     To nonresidents                                            0.6       0.7           0.8        0.7       0.8       0.8          0.7       0.7          0.7       0.7        0.7         0.7
       of which: SDR allocation (2021)                           --       0.0            --        0.0        --       0.0           --       0.0           --       0.0         --         0.0
     To residents other than general government                 1.0       1.1           1.5        1.4       1.5       1.5          1.5       1.5          1.3       1.3        1.2         1.1
  Subsidies                                                     2.6       2.5           3.2        3.2       2.3       2.4          2.1       2.0          1.9       1.9        1.8         1.6
    of which: Rwandair (working capital)                        1.4       1.4           1.5        1.4       1.3       1.3          1.2       1.1          1.1       0.9        1.0         0.8
  Grants                                                        5.2       5.3           5.5        5.6       5.4       4.7          4.8       4.7          4.7       4.7        4.6         4.6
  Social benefits                                               0.5       0.4           0.4        0.5       0.4       0.4          0.4       0.4          0.4       0.4        0.4         0.4
  Other expense                                                 1.3       1.3           1.0        1.0       1.0       1.1          1.0       1.0          1.0       1.1        1.1         1.1
Net acquisition of nonfin. Assets                              12.6      12.2          10.8       12.0     10.9       11.8        10.5       10.5         10.9      10.5      10.5        10.5
  Foreign financed                                              7.0       6.6           5.2        5.7      5.2        6.9         5.0        5.8          5.3       5.2       5.0         5.5
   of which: Covid-19 spending                                  0.9       0.9           0.3        0.0      0.0         --         0.0         --          0.0        --       0.0          --
  Domestically financed                                         5.6       5.5           5.6        6.3      5.6        4.9         5.6        4.6          5.5       5.3       5.5         5.0
   of which: Covid-19 spending                                  1.2       1.2           0.9        0.9      0.8        0.7         0.0         --          0.0        --        --          --
   of which: projects financed by SDR allocation                 --        --            --        0.9       --         --          --         --           --        --        --          --
Net lending (+) / borrowing (-)
  including grants                                             -7.9       -7.5         -7.0      -8.0       -6.2     -6.2          -4.1      -3.7         -4.0      -4.0       -3.0        -3.0
  excluding grants
check                                                         -13.6      -13.0        -12.5     -13.5      -11.6    -12.0          -9.3      -9.6         -9.2      -9.0       -7.8        -8.0
