V1
PEOPLE’S REPUBLIC OF CHINA—MACAO SAR
""
""
""
                     Table 3b. Macao SAR: General Government Accounts (percent of GDP)
                                                   2011        2012     2013     2014      2015        2016     2017      2018     2018       2019     2019       2020
                                                                                                                         Budget     Est.     Budget    Proj.      Proj.
                                                                         (In percent of GDP)
Budgetary Central Government
 Revenue                                              38.3       37.6     36.6      35.2       30.1      28.0     29.1      23.4     30.1       24.7     29.7       29.3
   Taxes                                              36.4       35.9     35.3      33.8       28.4      26.9     28.2      22.9     29.2       24.1     28.7       28.3
     Personal Income                                   0.3        0.3      0.3       0.4        0.6       0.6      0.6       0.5      0.6        0.6      0.6        0.6
     Corporate Income                                  1.0        1.0      0.9       1.0        1.6       1.5      1.4       1.2      1.2        1.0      1.1        1.1
     Property                                          0.1        0.1      0.1       0.1        0.2       0.3      0.3       0.2      0.2        0.2      0.2        0.2
     Goods and Services                               34.9       34.3     33.9      32.1       25.8      24.3     25.8      20.8     27.0       22.2     26.6       26.3
       Of which: Gaming                               33.9       33.0     32.6      30.9       24.7      23.3     24.6      19.8     25.8       21.1     25.4       25.1
     Other                                             0.1        0.2      0.1       0.2        0.2       0.2      0.2       0.1      0.2        0.1      0.2        0.2
   Other Revenue                                       1.8        1.8      1.3       1.3        1.7       1.1      0.9       0.6      1.0        0.6      1.0        1.0
 Expenditures                                         16.1       15.6     13.1      14.6       21.4      21.7     18.5      20.9     17.6       20.1     17.1       17.2
   Wages                                               2.1        2.0      1.9       2.0        2.7       2.9      2.8       2.9      2.7        2.9      2.7        2.7
   Goods and Services                                  0.7        0.8      0.8       0.8        1.0       0.9      0.8       1.1      0.8        1.4      1.0        1.0
   Subsidies                                           0.8        0.4      0.4       0.4        0.4       0.4      0.5       0.4      0.4        0.4      0.4        0.4
   Intra Government Transfers                          5.7        5.3      6.4       6.6       10.6      10.3      6.7       6.7      6.1        6.7      6.1        6.2
     To EBFs                                           4.2        3.8      3.5       3.7        5.5       5.3      5.4       5.6      4.6        5.6      4.6        4.6
     To SSF                                            1.5        1.5      2.9       2.8        5.1       5.0      1.4       1.1      1.4        1.1      1.5        1.6
