V1
                                                                                                                                            NIGERIA
""
""
""
"                                Table 5. Nigeria: Government Operations, 2017–25"
                                                  (Percent of GDP)
""
                                                           2017      2018        2019     2020     2021       2022     2023          2024       2025
                                                                                                              Projections
""
Consolidated Government
Total revenue                                                  6.6         8.5     7.9     5.9      6.9         7.0        7.1        7.1        7.1
 Oil revenue                                                   2.6         4.6     3.7     1.9      2.2         2.1        2.1        2.0        1.9
   Of which : implicit fuel subsidy                            0.1         0.5     0.4     0.1      0.0         0.0        0.0        0.0        0.0
 Non-oil revenue                                               4.0         4.0     4.2     3.9      4.5         4.8        4.9        5.0        5.1
""
Total expenditure                                            12.0         12.8    12.6    11.8     11.7       11.8        11.6       11.8       12.1
 Federal government expenditure                               5.4          6.1     6.8     7.0      6.5        6.5         6.3        6.5        6.8
   of which COVID-19 fund                                                                  0.3
 State and local government                                    4.4         5.4     5.0     4.4      4.6         4.8        4.8        4.8        4.8
  of which COVID-19 fund                                                                   0.1
" Extrabudgetary funds, ECA and implicit fuel subsidies         0.7         1.3     0.8     0.4      0.6         0.6        0.5        0.5        0.5"
""
Overall balance                                               -5.4        -4.3     -4.8   -5.9     -4.7        -4.8       -4.5       -4.7       -5.0
Non-oil primary balance                                       -6.7        -7.2     -6.8   -5.9     -5.6        -5.4       -5.0       -4.8       -4.7
""
Financing                                                      5.4         4.3     4.8     5.9      4.7         4.8        4.5        4.7        5.0
  External                                                     1.9         1.4     0.5     1.8      0.4         0.5        0.4        0.3        0.2
   Borrowing                                                   1.9         1.6     0.6     1.9      0.7         0.7        0.7        0.6        0.6
     o.w.RFI                                                                               0.8 …          …           …          …          …
   Amortization                                                0.0        -0.2     -0.1   -0.1     -0.2        -0.2       -0.3       -0.3       -0.3
  Domestic                                                     1.3         2.6      4.6    4.2      4.3         4.3        4.2        4.4        4.8
   Bank financing                                             -0.4         1.1      3.5    1.1      3.0         3.0        3.1        3.3        3.6
   Nonbank financing                                           1.7         1.2      0.6    1.9      1.0         1.0        1.1        1.1        1.2
   Other financing                                             0.0         0.3      0.5    1.2      0.3         0.3        0.0        0.0        0.0
Asset Disposal                                                             0.1     0.0     0.1      0.1         0.0        0.0        0.0        0.0
Statistical discrepancy                                        2.2         0.3     -0.3    0.0      0.0         0.0        0.0        0.0        0.0
Federal Government
Total revenue                                                  2.3         2.8     3.1     2.2      2.6         2.5        2.5        2.4        2.4
 Oil revenue                                                   1.0         1.6     1.5     0.8      1.1         0.9        0.9        0.8        0.8
 Non-oil revenue                                               1.3         1.2     1.5     1.4      1.4         1.4        1.5        1.5        1.5
 Total expenditure                                             6.4         7.0     7.6     7.5      6.7         6.6        6.4        6.7        7.0
  Recurrent expenditure                                        5.4         5.7     6.2     6.5      5.3         5.3        5.1        5.3        5.6
    Personnel                                                  2.0         1.9     1.8     2.1      2.1         2.1        2.1        2.2        2.2
    Overheads                                                  0.4         0.4     0.8     0.8      0.8         0.8        0.8        0.8        0.8
      of which COVID-19 fund                                                               0.1
    Interest                                                   1.4         1.7     1.6     2.1      1.6         1.7        1.8        2.0        2.3
    Transfers                                                  1.6         1.5     1.5     1.2      0.5         0.4        0.4        0.4        0.4
      of which COVID-19 fund                                                               0.1
    Arrears clearance                                          0.0         0.3     0.5     0.3      0.3         0.2        0.0        0.0        0.0
  Capital expenditure                                          1.1         1.3     1.4     1.0      1.4         1.4        1.4        1.4        1.4
    of which COVID-19 fund                                                                 0.1
Overall balance                                               -4.1        -4.2     -4.6   -5.3     -4.0        -4.1       -3.9       -4.2       -4.6
Financing                                                      4.1         4.2     4.6     5.3      4.0         4.1        3.9        4.2        4.6
  External                                                     1.9         1.7     0.5     1.8      0.4         0.5        0.4        0.3        0.2
  Domestic                                                     1.0         2.5     4.6     3.5      3.6         3.6        3.6        4.0        4.3
   Bank financing                                             -0.7         0.9     3.5     1.3      2.3         2.3        2.5        2.8        3.1
   Nonbank financing                                           1.7         1.2     0.6     1.9      1.0         1.0        1.1        1.1        1.2
   Other financing                                             0.0         0.3     0.5     0.4      0.3         0.3        0.0        0.0        0.0
Statistical discrepancy                                        1.2         0.1     -0.6    0.0      0.0         0.0        0.0        0.0        0.0
""
Sources: Nigerian authorities; and IMF staff estimates and projections.
""
""
""
""
                                                                                          INTERNATIONAL MONETARY FUND                            41
