V1
                                                                                                                             REPUBLIC OF ARMENIA
""
""
"                                  Table 3b. Armenia: Central Government Operations, 2017–25"
"                                                (In percent of GDP, unless otherwise specified)"
""
                                                               2017         2018          2019         2020       2021      2022        2023      2024     2025
                                                                 Act.         Act.         Act.                                 Proj.
""
Total revenue and grants                                         21.2         22.3         23.9         23.3       23.7      24.9          25.3    25.4     25.4
 Total revenue                                                   21.0         22.2         23.7         22.7       23.5      24.6          25.0    25.2     25.2
   Tax revenues 1/                                               20.2         21.0         22.3         21.7       22.0      22.9          23.1    23.2     23.3
     VAT                                                          7.0          7.3          7.7          7.5        7.9       8.1           8.1     8.2      8.2
"     Profits, simplified and presumptive                          2.0          2.8          3.6          3.4        2.7       3.0           3.0     3.1      3.2"
     Personal income tax                                          6.1          5.9          6.7          5.7        5.4       5.2           5.0     5.0      5.0
     Customs duties                                               1.3          1.3          1.5          1.0        1.3       1.3           1.3     1.3      1.3
     Other                                                        3.7          3.5          2.9          4.0        4.7       5.3           5.7     5.7      5.6
   Social contributions                                           0.3          0.3          0.3          0.3        0.5       0.8           1.0     1.0      1.0
   Other revenue                                                  0.5          0.9          1.1          0.7        0.9       0.9           0.9     0.9      0.9
 Grants                                                           0.2          0.2          0.2          0.6        0.2       0.3           0.2     0.2      0.2
""
Total expenditure                                                26.0         24.1         24.9         28.3       26.5      26.9          26.9    26.9     26.9
 Expense                                                         22.0         21.6         21.9         25.0       22.8      22.4          22.1    21.6     21.4
   Wages                                                          5.4          5.1          5.0          5.4        5.3       5.2           5.1     5.1      5.1
   Payments to individual pension accts.                          0.2          0.5          0.8          0.8        0.7       0.6           0.4     0.4      0.4
   Subsidies                                                      0.0          0.1          0.1          1.8        0.6       0.6           0.6     0.3      0.2
   Interest                                                       2.2          2.3           2.4         2.6        2.7        2.7          2.6     2.4      2.2
   Social allowances and pensions                                 7.2          6.6           6.2         7.4        7.2        7.3          7.6     7.7      7.9
     Pensions/social security benefits                            4.8          4.4           4.1         5.0        5.0        5.1          5.4     5.4      5.4
     Social assistance benefits                                   2.3          2.2           2.0         2.3        2.1        2.1          2.2     2.3      2.4
   Goods and services                                             1.9          2.6           2.9         2.6        2.1        2.1          2.1     2.1      2.1
   Grants                                                         2.0          2.1           2.3         2.4        2.1        1.9          1.8     1.6      1.5
   Other expenditure 2/                                           3.2          2.4           2.3         2.1        2.1        1.9          1.9     1.9      1.9
 Transactions in nonfinancial assets                              4.0          2.5           2.9         3.3        3.7        4.5          4.8     5.3      5.5
   Acquisition of nonfinancial assets                             4.0          2.5           2.9         3.3        3.7        4.5          4.8     5.3      5.5
   Disposals of nonfinancial assets                               0.0          0.1           0.0         0.0        0.0        0.0          0.0     0.0      0.0
""
Overall balance (above-the-line)                                 -4.8         -1.8          -1.0        -5.0       -2.9       -2.0         -1.7    -1.5     -1.5
Statistical discrepancy                                          -0.1          0.0          -0.1         0.0        0.0        0.0          0.0     0.0      0.0
Overall balance (below-the-line)                                 -4.9         -1.7          -1.1        -5.0       -2.9       -2.0         -1.7    -1.5     -1.5
""
Financing                                                         4.9          1.7           1.1         5.0        2.9        2.0          1.7     1.5      1.5
  Domestic financing                                              1.6          1.2          -0.2         2.1        2.6        1.0          0.4     0.4      0.8
   Banking system                                                 1.4          1.8          -0.6         2.4        1.3        0.1         -0.4     0.3      0.5
     CBA                                                          0.3          0.7          -1.5         0.9       -0.3       -0.5         -0.6     0.0      0.0
     Commercial Banks                                             1.1          1.1           0.9         1.5        1.6        0.6          0.2     0.3      0.5
   Nonbanks                                                       0.1         -0.7           0.4        -0.3        1.3        0.9          0.8     0.2      0.3
     T-Bills/other                                               -0.1         -0.2           0.6         1.5        1.0        0.4          0.2     0.2      0.3
     Promissory note/other                                       -1.7          0.0           0.0         0.0        0.0        0.0          0.0     0.0      0.0
     Net lending                                                  1.9         -0.4          -0.2        -1.8        0.3        0.5          0.6     0.0      0.0
 External financing                                               3.4          0.6           1.3        -1.1        0.3        1.1          1.3     1.1      0.7
   Gross disbursement                                             5.1          2.6           6.3         2.2        2.8        3.4          3.6     3.3      5.9
   Amortization due                                              -0.9         -1.1          -4.1        -2.3       -1.6       -1.5         -1.5    -1.4     -4.3
   Net lending                                                   -0.8         -0.8          -0.9        -1.0       -1.0       -0.8         -0.8    -0.8     -0.8
 Other financing 3/                                               0.0          0.0           0.0         4.0        0.0        0.0          0.0     0.0      0.0
Memorandum items:
" Nominal GDP (in billion of drams)                             5,564        6,005         6,552        6,519      6,990     7,543       8,181     8,909    9,721"
 Program balance 4/                                              -3.6         -2.6          -1.4         -7.6       -3.5      -2.3        -1.9      -2.3     -2.3
 Primary balance 5/                                              -1.5         -0.7           0.3         -5.2       -0.8       0.4         0.7       0.0     -0.1
""
"Sources: Ministry of Finance, Central Bank of Armenia, and Fund staff estimates and projections."
"1/ From 2018, the temporary tax credits used to cover tax obligations are not included in total tax revenues and are also not netted out"
from individual tax categories.
2/ Includes acquisition of military equipment.
3/ Covid19 fiscal gap.
4/ The program balance is measured as below-the-line balance minus net lending.
"5/ Sum of overall balance (above the line), interest expense, and domestic and external net lending."
""
""
""
""
                                                                                                                INTERNATIONAL MONETARY FUND                   27
