V1
REPUBLIC OF ARMENIA
""
""
"                                  Table 3b. Armenia: Central Government Operations, 2017–25"
"                                                   (In percent of GDP, unless otherwise specified)"
""
                                                                     2017         2018         2019         2020      2021        2022          2023     2024     2025
                                                                      Act.         Act.          Act.                                 Proj.
""
     Total revenue and grants                                         21.2         22.3          23.8        24.4       23.6       25.1          25.6     25.7     25.7
      Total revenue                                                   21.0         22.1          23.6        23.8       23.2       24.7          25.2     25.4     25.4
        Tax revenues 1/                                               20.2         20.6          22.0        22.0       22.1       23.0          23.3     23.5     23.5
          VAT                                                          7.0          7.3           7.7         7.6        7.7        7.9           8.1      8.3      8.3
"          Profits, simplified and presumptive                          2.0          2.8           3.6         3.5        3.2        3.2           3.3      3.3      3.3"
          Personal income tax                                          6.1          5.9           6.7         6.6        6.1        5.2           5.0      5.0      5.0
          Customs duties                                               1.3          1.3           1.4         1.4        1.4        1.3           1.3      1.3      1.3
          Other                                                        3.7          3.2           2.6         2.8        3.8        5.4           5.7      5.7      5.6
        Social contributions                                           0.3          0.3           0.3         0.4        0.3        0.8           1.0      1.0      1.0
        Other revenue                                                  0.5          1.2           1.4         1.5        0.8        0.9           0.9      0.9      0.9
      Grants                                                           0.2          0.2           0.2         0.6        0.4        0.4           0.4      0.3      0.3
""
     Total expenditure                                                26.0         24.0          24.8        31.4       29.2       27.7          27.2     27.2     26.9
      Expense                                                         22.0         21.6          21.9        26.7       25.8       23.7          22.9     22.5     21.9
        Wages                                                          5.4          5.1           5.0         5.6        5.4        5.1           5.0      5.0      5.0
        Payments to individual pension accts.                          0.2          0.5           0.8         0.8        0.7        0.6           0.4      0.4      0.4
        Subsidies                                                      0.0          0.1           0.1         1.3        1.3        1.0           0.7      0.6      0.3
        Interest                                                       2.2          2.3           2.4         2.7        3.1        3.4           3.2      2.9      2.7
        Social allowances and pensions                                 7.2          6.6           6.1         8.2        8.0        7.5           7.7      7.9      7.9
          Pensions/social security benefits                            4.8          4.4           4.1         5.4        5.4        5.2           5.3      5.4      5.4
          Social assistance benefits                                   2.3          2.2           2.0         2.8        2.6        2.3           2.4      2.5      2.5
        Goods and services                                             1.9          2.6           2.9         3.3        2.6        2.2           2.1      2.1      2.1
        Grants                                                         2.0          2.1           2.3         2.6        2.1        2.0           1.8      1.6      1.5
        Other expenditure 2/                                           3.2          2.4           2.3         2.2        2.1        1.9           1.9      1.9      1.9
      Transactions in nonfinancial assets                              4.0          2.5           2.9         4.6        3.4        4.0           4.4      4.7      5.0
        Acquisition of nonfinancial assets                             4.0          2.5           2.9         4.6        3.4        4.0           4.4      4.7      5.0
        Disposals of nonfinancial assets                               0.0          0.1           0.0         0.0        0.0        0.0           0.0      0.0      0.0
""
     Overall balance (above-the-line)                                 -4.8         -1.8          -1.0        -7.0       -5.6       -2.6          -1.7     -1.5     -1.2
     Statistical discrepancy                                          -0.1          0.0          -0.1         0.0        0.0        0.0           0.0      0.0      0.0
     Overall balance (below-the-line)                                 -4.9         -1.7          -1.0        -7.0       -5.6       -2.6          -1.7     -1.5     -1.2
""
     Financing                                                         4.9          1.7           1.0         7.0        5.6        2.6           1.7      1.5      1.2
       Domestic financing                                              1.6          1.2          -0.2         5.9        1.4        1.5           0.9      1.4      1.0
        Banking system                                                 1.4          1.8          -0.6         5.6        0.8        0.8           0.1      1.1      0.8
          CBA                                                          0.3          0.7          -1.5         1.4       -1.0        0.0           0.0      0.0      0.0
          Commercial Banks                                             1.1          1.1           0.9         4.2        1.8        0.8           0.1      1.1      0.8
        Nonbanks                                                       0.1         -0.7           0.4         0.4        0.6        0.7           0.7      0.2      0.2
          T-Bills/other                                               -0.1         -0.2           0.6         0.8        1.3        0.2           0.0      0.2      0.2
          Promissory note/other                                       -1.7          0.0           0.0         0.0        0.0        0.0           0.0      0.0      0.0
          Net lending                                                  1.9         -0.4          -0.2        -0.5       -0.7        0.6           0.7      0.0      0.0
      External financing                                               3.4          0.6           1.2         1.1        4.2        1.2           0.8      0.1      0.2
        Gross disbursement                                             5.1          2.6           6.3         4.8        7.1        3.7           3.3      2.5      5.8
        Amortization due                                              -0.9         -1.1          -4.2        -2.5       -1.9       -1.7          -1.6     -1.6     -4.7
        Net lending                                                   -0.8         -0.8          -0.9        -1.3       -1.0       -0.8          -0.8     -0.8     -0.8
      Other financing 3/                                               0.0          0.0           0.0         0.0        0.0         0.0          0.0      0.0      0.0
     Memorandum items:
"      Nominal GDP (in billion of drams)                              5,564       6,017         6,569        6,140     6,344       6,776         7,399    8,066    8,798"
      Program balance 4/                                               -3.6        -2.6          -1.4         -8.4      -6.8        -2.9          -1.8     -2.3     -2.0
      Primary balance 5/                                               -1.5        -0.7           0.3         -6.0      -4.2         0.5           1.4      0.6      0.7
""
"     Sources: Ministry of Finance, Central Bank of Armenia, and Fund staff estimates and projections."
"     1/ From 2018, the temporary tax credits used to cover tax obligations are not included in total tax revenues and are also not netted out"
     from individual tax categories.
     2/ Includes acquisition of military equipment.
     3/ Covid19 fiscal gap.
     4/ The program balance is measured as below-the-line balance minus net lending.
"     5/ Sum of overall balance (above the line), interest expense, and domestic and external net lending."
""
""
""
""
28      INTERNATIONAL MONETARY FUND
