V1
RWANDA
""
""
""
" Table 3a. Rwanda: Financial Operations of the Budgetary Central Government, GFSM 20141"
                                                      (Billions of Rwandan francs)
""
                                                               2016/17               2017/18            2018/19              2019/20
                                                             8th PSI              8th PSI             8th PSI              8th PSI
                                                             Review       Prel.   Review      Proj.   Review       Proj.   Review      Proj.
""
" Revenue                                                     1,599.2 1,567.9      1,691.3 1,745.4     1,836.7   1,904.9    2,092.7 2,137.5"
" Taxes                                                       1,001.4 1,001.4      1,134.6 1,170.3     1,257.8    1,278.6   1,451.9 1,478.6"
"    Taxes on income, profits, and capital gains                403.7    403.7       461.4    476.3      523.3      524.1     612.7    606.9"
    Taxes on property                                            0.6      0.6          --      0.0         --        0.0        --      0.0
    Taxes on goods and services                                516.5    516.5       564.8    578.5      630.2      637.7     725.0    744.5
    Taxes on international trade and transactions               80.7     80.7       108.4    115.6      104.3      116.7     114.2    127.3
 Social contributions                                             --      0.0          --      0.0         --        0.0        --      0.0
 Grants                                                        330.2    330.2       352.9    347.4      375.1      396.3     416.9    404.7
    Current                                                    184.2    184.2       182.6    178.7      182.9      163.1     200.7    181.9
    Capital                                                    146.0    146.0       170.3    168.7      192.2      233.1     216.2    222.8
 Other revenue                                                 267.6    236.3       203.9    227.6      203.8      230.1     223.9    254.2
    Property income                                              4.3      4.3        11.2     12.5       11.2       12.6      12.3     13.9
    Sales of goods and services                                228.2    196.9       181.2    202.3      181.1      204.5     199.0    225.9
"    Fines, penalties, and forfeits                              35.1     35.1         9.7     10.8        9.7       11.0      10.7     12.1"
    Voluntary transfers other than grants                         --      0.0          --      0.0         --        0.0        --      0.0
    Miscellaneous and unidentified revenue                        --      0.0         1.8      2.0        1.8        2.1       2.0      2.3
" Expense                                                     1,278.8 1,278.8      1,382.2 1,396.8     1,524.4   1,574.8    1,702.6 1,723.5"
    Compensation of employees                                  237.0    237.0       211.9    234.8      228.8      241.3     257.6    261.5
    Use of goods and services                                  427.2    427.2       373.3    367.0      418.1      453.1     506.7    492.1
    Interest                                                    72.2     72.2        94.2     92.2      104.1       94.7     110.1     94.4
        To nonresidents                                         36.9     36.9        41.5     41.5       45.7       44.9      45.7     50.8
        To residents other than general government              35.3     35.3        52.7     50.7       58.4       49.8      64.5     43.6
    Subsidies                                                   86.2     86.2       179.4    179.4      200.6      203.9     183.5    222.3
    Grants                                                     345.0    345.0       413.3    413.3      449.6      458.7     505.5    513.3
      To EBUs                                                   45.5     45.5        47.4     47.4       50.7       51.7      58.7     59.6
      To Local Government                                      299.4    299.4       365.8    365.8      398.9      407.0     446.8    453.7
    Social benefits                                             23.7     23.7        25.9     25.9       29.0       28.9      32.7     32.9
    Other expense                                               87.5     87.5        84.2     84.2       94.3       94.1     106.5    107.0
 Net Operating Balance
   including grants                                            320.4    289.1      309.2    348.6      312.2     330.2      390.1    414.0
   excluding grants                                             -9.8     -41.1     -43.7      1.2      -62.9     -66.08     -26.8      9.3
 Net acquisition of nonfinancial assets                        632.6     641.4     615.5     633.7     697.8      739.8     802.7    859.38
   Foreign financed                                               --        --     302.7     301.1     368.7      386.9     439.9     456.1
   Domestically financed                                          --        --     312.7     332.5     329.1      352.8     362.9     403.3
""
 Net lending (+) / borrowing (-)
    including grants                                          -312.2    -352.3    -306.3    -285.0    -385.5    -409.6     -412.7    -445.4
    excluding grants
 check                                                        -642.4     -682.5   -659.1     -632.4   -760.6     -805.8    -829.5     -850.1
 Net acquisition of financial assets                            35.3      35.3      -5.9     16.9      -88.5      -64.4     -90.5    -98.4
    Currency and deposits                                        8.8       8.8     -25.4      -2.6     -88.5       -64.4    -90.5     -98.4
    Equity and investment fund shares                             --       0.0       9.6       9.6        --         0.0       --       0.0
    Loans                                                       26.4      26.4       9.9       9.9        --         0.0       --       0.0
 Net incurrence of liabilities                                 362.0    362.0      300.4    301.9      297.1      345.2     322.1    347.0
     Currency and deposits                                        --       0.0        --       0.0        --         0.0       --       0.0
     Debt securities                                            56.1      56.1      36.0      35.4      43.8        49.8     43.8      49.8
     Loans                                                     296.3     296.3     288.6     290.8     280.5       322.6    309.0     327.8
     Other accounts payable                                      9.6       9.6     -24.2     -24.2     -27.2       -27.2    -30.6     -30.6
 Statistical discrepancy                                       -14.5      25.6        --       0.0        --         0.0       --       0.0
 Memorandum items:
" Domestic revenue (incl. Local government)                   1,316.9    1,285.6   1,413.7   1,473.2   1,554.1   1,601.2    1,779.9   1,836.9"
 Wage bill                                                     413.0      413.0     417.3     440.2     466.9     484.2      535.2     543.4
" Overall fiscal balance (incl. grants, commitment basis)      -338.6     -378.7    -325.8    -304.6    -385.5    -409.6     -412.7    -445.4"
 Net domestic financing (excl. policy lending and OAP)            --         --     -25.4      -2.0     -88.5     -64.4      -90.5     -98.4
     Sources: Rwandan authorities and IMF staff estimates and project     51.6                  0.0                  0.0                 0.0
     1
         Fiscal year runs from July to June.
""
""
""
""
24        INTERNATIONAL MONETARY FUND
