V1
     SEYCHELLES
""
""
""
""
"                        Table 3b. Seychelles: Consolidated Government Operations, 2016-251"
                                                   (Percent of GDP)
                                                                             2016       2017    2018        2019       2020        2021     2022     2023     2024     2025
""
""
                                                                               Prel.    Proj.    Prel.       Prel.     Proj.       Proj.    Proj.    Proj.    Proj.    Proj.
""
""
"                                                                             (Percent of GDP, unless otherwise indicated)"
Total revenue and grants                                                       37.9      35.9     37.5       36.4       34.9        37.1     34.9     35.5     35.0     34.9
 Total revenue                                                                 36.7      35.1     36.2       36.0       31.6        32.8     32.9     33.8     33.8     33.7
      Tax                                                                      32.6      31.7     32.1       32.0       27.5        28.4     28.9     29.2     29.3     29.2
          Personal income tax                                                   4.9       4.3      4.4        4.2        4.2         4.2      4.1      4.1      4.1      4.1
          Trade tax                                                             1.9       1.4      1.4        1.4        1.4         1.4      1.4      1.4      1.5      1.4
          Excise tax                                                            6.0       6.3      5.8        6.0        6.1         6.2      6.2      6.1      6.1      6.0
          Goods and services tax (GST) / VAT 2                                 10.5      10.3     11.3       11.2        8.7         9.3      9.7     10.1     10.1     10.1
          Business tax                                                          5.5       6.6      6.2        6.0        5.0         5.1      5.4      5.4      5.4      5.4
          Corporate Social Responsibility Tax (CSR)                             0.5       0.5      0.5        0.5        0.2         0.4      0.4      0.4      0.4      0.4
          Marketing Tourism Tax (MTT)                                           0.2       0.3      0.3        0.3        0.4         0.4      0.4      0.4      0.4      0.4
          Other                                                                 3.1       2.1      2.1        2.5        1.6         1.5      1.4      1.4      1.4      1.4
      Nontax                                                                    4.1       3.4      4.1        4.0        4.1         4.3      4.0      4.6      4.5      4.5
          Fees and charges                                                      2.1       1.7      1.5        1.5        1.4         1.9      1.8      1.8      1.8      1.8
          Dividends from parastatals                                            1.7       1.3      1.9        2.1        1.8         1.7      1.6      2.1      2.1      2.1
        Other                                                                    0.2      0.3      0.7        0.4           0.9      0.7      0.6      0.6      0.6      0.6
 External grants                                                                 1.3      0.8      1.3        0.4           3.3      4.3      1.9      1.7      1.2      1.2
Expenditure and net lending                                                    38.3      35.8     37.7       36.1       48.5        42.0     38.7     37.7     36.4     35.0
  Current expenditure                                                          33.1      32.1     32.8       32.4       44.6        35.7     33.3     31.3     30.3     28.9
     Primary current expenditure                                               29.4      29.1     29.6       30.0       40.7        32.6     30.5     28.8     27.3     26.3
         Wages and salaries 3                                                  10.5      10.0     10.3       10.8       13.6        12.6     11.6     10.9     10.4     10.0
         Goods and services 3                                                  13.1      12.3     12.7       12.0       12.7        12.2     11.2     10.6     10.3     10.0
         Transfers 3                                                            5.6       6.6      6.5        7.0       14.2         7.7      7.5      7.1      6.4      6.1
            Social program of central government                                0.7       0.5      0.5        0.7        5.9         0.8      0.7      0.7      0.7      0.7
            Transfers to public sector from central government                  0.4       0.5      0.2        0.4        1.3         0.6      0.6      0.5      0.2      0.2
            Benefits and programs of Social Security Fund                       4.5       5.6      5.8        5.9        7.0         6.3      6.2      5.9      5.6      5.3
         Other                                                                  0.1       0.2      0.1        0.2        0.2         0.1      0.1      0.1      0.1      0.1
     Interest due                                                               3.8       3.0      3.1        2.4        3.9         3.1      2.8      2.5      3.0      2.7
         Foreign interest                                                       1.0       1.0      1.0        1.0        1.6         1.5      1.4      1.4      1.9      1.7
         Domestic interest                                                      2.8       2.0      2.1        1.4        2.3         1.6      1.4      1.2      1.1      0.9
  Capital expenditure                                                           4.8       3.6      4.3        2.9        2.9         5.7      4.8      4.4      4.2      4.4
