V1
UNITED KINGDOM
""
""
""
"       Table 4. United Kingdom: Statement of Public Sector Operations, 2017/18–2025/26"
"                                             (Percent of GDP, unless otherwise indicated)"
""
                                                  2017/18   19   20   21         2021/22    2022/23    2023/24    2024/25    2025/26
""
                                                                                                     Staff projections
""
Revenue                                              37.3      37.5      37.1      37.6      37.5       37.6       38.3       39.0       39.5
 Taxes                                               27.0      27.4      26.8      26.3      26.7       26.9       27.6       28.2       28.7
 Social contributions                                 6.3       6.3       6.5       6.7       6.5        6.5        6.6        6.6        6.6
 Other revenue                                        4.1       3.8       3.9       4.6       4.3        4.2        4.2        4.2        4.2
   Of which: Interest income                          1.1       1.1       1.2       1.4       1.3        1.3        1.4        1.4        1.4
""
Expenditure                                          40.1      39.4      39.7     58.9       45.4       43.9       43.5       43.3       43.3
  Expense                                            38.6      38.5      38.7     57.1       43.7       42.5       42.1       41.8       41.8
    Consumption of fixed capital                      2.3       2.3       2.2      2.6        2.5        2.4        2.4        2.4        2.4
    Interest                                          3.0       2.6       2.5      2.1        2.1        2.3        2.3        2.2        2.2
    Other                                            33.3      33.6      34.0     52.4       39.1       37.8       37.4       37.2       37.2
  Net acquisition of nonfinancial assets              1.4       0.9       1.0      1.8        1.7        1.4        1.4        1.4        1.5
""
Gross operating balance                               -1.3     -1.0      -1.5     -19.5      -6.2        -4.9      -3.8       -2.9       -2.3
Net lending/borrowing (overall balance)               -2.7     -1.9      -2.5     -21.3      -7.9        -6.3      -5.2       -4.3       -3.8
""
Primary balance                                       -0.8     -0.4      -1.2     -20.6      -7.2       -5.4       -4.3       -3.5       -2.9
""
Cyclically adjusted overall balance                   -2.8     -2.0      -2.2     -17.8      -4.8       -4.9       -4.6       -4.1       -3.8
Cyclically adjusted primary balance (CAPB)            -0.9     -0.4      -0.9     -17.1      -4.0       -3.9       -3.7       -3.3       -2.9
CAPB (percent of potential GDP)                       -0.9     -0.4      -0.9     -16.0      -3.9       -3.9       -3.7       -3.2       -2.9
""
General government gross debt 1/                     84.6      84.3      84.5    114.2      115.2      115.9      116.9      117.2      117.1
Public sector net debt 2/                            82.4      80.7      85.0    111.5      110.7      112.4      113.6      114.1      115.0
Public sector net debt excl. BoE schemes 2/          73.5      72.3      76.7    101.4      101.6      103.9      105.3      106.0      107.2
""
Memorandum items:
 Output gap (percent of potential)                     0.1      0.1      -0.8      -6.5       -3.7       -1.5       -0.6       -0.2        0.0
 Real GDP growth (percent)                             1.6      1.4       0.3    -12.8         9.9        3.8        2.1        1.7        1.5
" Nominal GDP (in billions of pounds)                2,085    2,162     2,222     2,025      2,173      2,298      2,394      2,484      2,574"
 Potential GDP growth (percent)                        1.5      1.4       1.2      -7.4        6.7        1.4        1.2        1.2        1.3
""
 Sources: HM Treasury; Office for National Statistics; and IMF staff estimates.
 1/ On a Maastricht treaty basis. Includes temporary effects of financial sector intervention.
 2/ End of fiscal year using centered-GDP as the denominator.
""
""
""
""
46    INTERNATIONAL MONETARY FUND
